"","Driver_ID","dr_city","dr_state","dr_contract","dr_commission","dr_paytype","dr_wkbase","dr_onduty","dr_status","Driver_Id","tenure(in_days)","last_ride","rides_in_last_1_month","rides_in_last_3_month","rides_in_last_6_month","rides_in_last_1_year","average_total_payment_1_month ","average_total_payment_3_month ","average_total_payment_6_month ","average_total_payment_1_year ","sum_total_payment_1_month ","sum_total_payment_3_month ","sum_total_payment_6_month ","sum_total_payment_1_year ","average_standard_payment_1_month ","average_standard_payment_3_month ","average_standard_payment_6_month ","average_standard_payment_1_year ","sum_standard_payment_1_month ","sum_standard_payment_3_month ","sum_standard_payment_6_month ","sum_standard_payment_1_year ","average_non_standard_payment_1_month ","average_non_standard_payment_3_month ","average_non_standard_payment_6_month ","average_non_standard_payment_1_year ","sum_non_standard_payment_1_month ","sum_non_standard_payment_3_month ","sum_non_standard_payment_6_month ","sum_non_standard_payment_1_year ","average_jobs_1_month ","average_jobs_3_month ","average_jobs_6_month ","average_jobs_1_year ","total_jobs_1_month ","total_jobs_3_month ","total_jobs_6_month ","total_jobs_1_year ","average_satisfaction_1_month ","average_satisfaction_3_month ","average_satisfaction_6_month ","average_satisfaction_1_year ","Tenure(in_categories)","churn_status"
"5703",107338900,"MCDONOUGH                     ","GA ",1,100,"COMMISSION","1",1,"107",107338900,212,2017-12-29,43,85,157,157,1205.46790697674,1215.53129411765,1186.63802547771,1186.63802547771,51835.12,103320.16,186302.17,186302.17,699.717209302326,753.580705882353,749.649363057325,749.649363057325,30087.84,64054.36,117694.95,117694.95,505.750697674419,461.950588235294,436.988662420382,436.988662420382,21747.28,39265.8,68607.22,68607.22,6.48837209302326,7.16470588235294,7.35668789808917,7.35668789808917,279,609,1155,1155,0.827586206896552,0.781818181818182,0.773584905660377,0.773584905660377,"more than 6 month",FALSE
"5704",108756001,"SYRACUSE                      ","NY ",1,100,"COMMISSION","1",1,"107",108756001,213,2017-12-30,34,46,98,98,1014.91352941176,1002.45173913043,953.578163265306,953.578163265306,34507.06,46112.78,93450.66,93450.66,1014.91352941176,1002.45173913043,953.578163265306,953.578163265306,34507.06,46112.78,93450.66,93450.66,0,0,0,0,0,0,0,0,14.2941176470588,14.0217391304348,13.3367346938776,13.3367346938776,486,645,1307,1307,0.5,0.5,0.5,0.5,"more than 6 month",FALSE
"5705",109238240,"CALGARY                       ","AB ",1,0,"DAILY     ","1",0,"236",109238240,202,2017-12-19,49,105,149,149,0,3.80952380952381,2.68456375838926,2.68456375838926,0,400,400,400,0,3.80952380952381,2.68456375838926,2.68456375838926,0,400,400,400,0,0,0,0,0,0,0,0,8.6530612244898,7.66666666666667,7.32214765100671,7.32214765100671,424,805,1091,1091,0.666666666666667,0.666666666666667,0.664335664335664,0.664335664335664,"more than 6 month",FALSE
"5706",109633682,"ENGLEWOOD                     ","NJ ",1,100,"COMMISSION","1",1,"107",109633682,25,2017-12-26,13,13,13,13,1171.75384615385,1171.75384615385,1171.75384615385,1171.75384615385,15232.8,15232.8,15232.8,15232.8,1171.75384615385,1171.75384615385,1171.75384615385,1171.75384615385,15232.8,15232.8,15232.8,15232.8,0,0,0,0,0,0,0,0,18.4615384615385,18.4615384615385,18.4615384615385,18.4615384615385,240,240,240,240,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,"less than or equal to a month",FALSE
"5707",109989193,"WINDSOR                       ","ON ",1,0,"DAILY     ","1",0,"236",109989193,214,2017-12-31,59,118,208,208,7.25423728813559,16.271186440678,13.3461538461538,13.3461538461538,428,1920,2776,2776,7.25423728813559,16.271186440678,13.3461538461538,13.3461538461538,428,1920,2776,2776,0,0,0,0,0,0,0,0,8.10169491525424,7.80508474576271,8.27403846153846,8.27403846153846,478,921,1721,1721,0.818181818181818,0.807017543859649,0.762376237623762,0.762376237623762,"more than 6 month",FALSE
"5708",110398918,"STONEY CREEK                  ","ON ",1,0,"DAILY     ","1",1,"107",110398918,209,2017-12-29,20,43,77,77,14.8,40.2790697674419,23.4285714285714,23.4285714285714,296,1732,1804,1804,14.8,40.2790697674419,23.4285714285714,23.4285714285714,296,1732,1804,1804,0,0,0,0,0,0,0,0,2.8,3.46511627906977,3.98701298701299,3.98701298701299,56,149,307,307,1,0.96969696969697,0.901639344262295,0.901639344262295,"more than 6 month",FALSE
"5709",110409082,"INTERVALE                     ","NH ",1,100,"COMMISSION","1",1,"107",110409082,105,2017-12-01,23,74,86,86,265.652173913043,418.108108108108,430.813953488372,430.813953488372,6110,30940,37050,37050,265.652173913043,418.108108108108,430.813953488372,430.813953488372,6110,30940,37050,37050,0,0,0,0,0,0,0,0,2.26086956521739,4.08108108108108,4.23255813953488,4.23255813953488,52,302,364,364,0.571428571428571,0.5,0.444444444444444,0.444444444444444,"less than or equal to 6 month",FALSE
"5710",110432054,"SEVERAL                       ","MD ",1,100,"COMMISSION","1",1,"107",110432054,214,2017-12-31,50,92,117,117,833.24,832.902173913043,845.307692307692,845.307692307692,41662,76627,98901,98901,833.24,832.902173913043,845.307692307692,845.307692307692,41662,76627,98901,98901,0,0,0,0,0,0,0,0,17.2,16.3260869565217,15.982905982906,15.982905982906,860,1502,1870,1870,0.51063829787234,0.517241379310345,0.532110091743119,0.532110091743119,"more than 6 month",FALSE
"5711",110553133,"HARTFORD                      ","CT ",1,100,"COMMISSION","1",1,"107",110553133,214,2017-12-31,55,113,203,203,1130.10909090909,1117.41592920354,1127.72413793103,1127.72413793103,62156,126268,228928,228928,1130.10909090909,1117.41592920354,1127.72413793103,1127.72413793103,62156,126268,228928,228928,0,0,0,0,0,0,0,0,18.3636363636364,17.6548672566372,17.5024630541872,17.5024630541872,1010,1995,3553,3553,0.490909090909091,0.469026548672566,0.472906403940887,0.472906403940887,"more than 6 month",FALSE
"5712",110674317,"CUMBERLAND                    ","RI ",1,100,"COMMISSION","1",1,"107",110674317,69,2017-12-31,58,66,66,66,1036.31034482759,1021.81818181818,1021.81818181818,1021.81818181818,60106,67440,67440,67440,1023.41379310345,1004.54545454545,1004.54545454545,1004.54545454545,59358,66300,66300,66300,12.8965517241379,17.2727272727273,17.2727272727273,17.2727272727273,748,1140,1140,1140,15.448275862069,15.3181818181818,15.3181818181818,15.3181818181818,896,1011,1011,1011,0.431034482758621,0.430769230769231,0.430769230769231,0.430769230769231,"less than or equal to 3 month",FALSE
"5713",110834863,"AURORA,ON,L4G5P8              ","ON ",1,0,"DAILY     ","1",1,"107",110834863,136,2017-10-15,0,1,18,18,0,0,0.666666666666667,0.666666666666667,0,0,12,12,0,0,0.666666666666667,0.666666666666667,0,0,12,12,0,0,0,0,0,0,0,0,0,3,7.83333333333333,7.83333333333333,0,3,141,141,0.5,0.5,0.647058823529412,0.647058823529412,"less than or equal to 6 month",FALSE
"5714",111109605,"JERSEY CITY                   ","NJ ",1,100,"COMMISSION","1",0,"236",111109605,214,2017-12-31,52,100,181,181,1043.94230769231,1012.55,1052.47513812155,1052.47513812155,54285,101255,190498,190498,1043.94230769231,1012.55,1052.47513812155,1052.47513812155,54285,101255,190498,190498,0,0,0,0,0,0,0,0,16.7115384615385,16.5,16.6187845303867,16.6187845303867,869,1650,3008,3008,0.490196078431373,0.525252525252525,0.553072625698324,0.553072625698324,"more than 6 month",FALSE
"5715",111684323,"KATY                          ","TX ",1,100,"COMMISSION","1",0,"236",111684323,156,2017-11-03,3,61,119,119,408,816.786885245902,852.504201680672,852.504201680672,1224,49824,101448,101448,408,816.786885245902,852.504201680672,852.504201680672,1224,49824,101448,101448,0,0,0,0,0,0,0,0,12,16.4590163934426,16.109243697479,16.109243697479,36,1004,1917,1917,0.5,0.491525423728814,0.474137931034483,0.474137931034483,"less than or equal to 6 month",FALSE
"5716",111924699,"YUMA                          ","AZ ",1,100,"COMMISSION","1",1,"107",111924699,53,2017-10-30,0,50,50,50,0,857.96,857.96,857.96,0,42898,42898,42898,0,645.84,645.84,645.84,0,32292,32292,32292,0,212.12,212.12,212.12,0,10606,10606,10606,0,10.46,10.46,10.46,0,523,523,523,0.5,0.5,0.5,0.5,"less than or equal to 3 month",FALSE
"5717",112224665,"WOODBRIDGE                    ","VA ",1,100,"COMMISSION","1",0,"236",112224665,61,2017-07-31,0,0,9,9,0,0,1023.35333333333,1023.35333333333,0,0,9210.18,9210.18,0,0,1023.35333333333,1023.35333333333,0,0,9210.18,9210.18,0,0,0,0,0,0,0,0,0,0,6.44444444444444,6.44444444444444,0,0,58,58,0.5,0.5,0.6,0.6,"less than or equal to 3 month",TRUE
"5718",112434660,"NEW BALTIMORE                 ","MI ",1,100,"COMMISSION","1",0,"236",112434660,78,2017-08-18,0,0,57,57,0,0,1050.10526315789,1050.10526315789,0,0,59856,59856,0,0,1050.10526315789,1050.10526315789,0,0,59856,59856,0,0,0,0,0,0,0,0,0,0,15.140350877193,15.140350877193,0,0,863,863,0.5,0.5,0.327272727272727,0.327272727272727,"less than or equal to 3 month",TRUE
"5719",113969171,"LITHONIA                      ","GA ",1,100,"COMMISSION","1",0,"236",113969171,62,2017-08-01,0,0,26,26,0,0,791.192307692308,791.192307692308,0,0,20571,20571,0,0,791.192307692308,791.192307692308,0,0,20571,20571,0,0,0,0,0,0,0,0,0,0,12.3076923076923,12.3076923076923,0,0,320,320,0.5,0.5,0.333333333333333,0.333333333333333,"less than or equal to 3 month",TRUE
"5720",114240609,"WINDSOR                       ","CT ",1,100,"COMMISSION","1",1,"107",114240609,214,2017-12-31,56,115,205,205,766.142857142857,801.739130434783,883.292682926829,883.292682926829,42904,92200,181075,181075,766.142857142857,801.739130434783,883.292682926829,883.292682926829,42904,92200,181075,181075,0,0,0,0,0,0,0,0,10.1428571428571,10.5652173913043,11.4390243902439,11.4390243902439,568,1215,2345,2345,0.705882352941177,0.682242990654206,0.627551020408163,0.627551020408163,"more than 6 month",FALSE
"5721",115058228,"TAMARAC                       ","FL ",1,100,"COMMISSION","1",1,"107",115058228,42,2017-12-22,5,5,5,5,1090.072,1090.072,1090.072,1090.072,5450.36,5450.36,5450.36,5450.36,1052.472,1052.472,1052.472,1052.472,5262.36,5262.36,5262.36,5262.36,37.6,37.6,37.6,37.6,188,188,188,188,12,12,12,12,60,60,60,60,0.5,0.5,0.5,0.5,"less than or equal to 3 month",FALSE
"5722",115061440,"TAUNTON                       ","MA ",1,100,"COMMISSION","1",1,"107",115061440,1,2017-11-25,1,1,1,1,1248,1248,1248,1248,1248,1248,1248,1248,1248,1248,1248,1248,1248,1248,1248,1248,0,0,0,0,0,0,0,0,16,16,16,16,16,16,16,16,0,0,0,0,"less than or equal to a month",FALSE
"5723",115306887,"DERBY                         ","CT ",1,100,"COMMISSION","1",1,"107",115306887,214,2017-12-31,56,111,173,173,828.464285714286,822.216216216216,860.573988439306,860.573988439306,46394,91266,148879.3,148879.3,828.464285714286,822.216216216216,860.573988439306,860.573988439306,46394,91266,148879.3,148879.3,0,0,0,0,0,0,0,0,14.1607142857143,14.036036036036,14.3005780346821,14.3005780346821,793,1558,2474,2474,0.454545454545455,0.467289719626168,0.493975903614458,0.493975903614458,"more than 6 month",FALSE
"5724",115309788,"NEW MILFORD                   ","CT ",1,100,"COMMISSION","1",0,"236",115309788,214,2017-12-31,55,114,189,189,909.236363636364,859.561403508772,877.333333333333,877.333333333333,50008,97990,165816,165816,909.236363636364,859.561403508772,877.333333333333,877.333333333333,50008,97990,165816,165816,0,0,0,0,0,0,0,0,14.1636363636364,13.7280701754386,13.957671957672,13.957671957672,779,1565,2638,2638,0.509090909090909,0.56140350877193,0.526595744680851,0.526595744680851,"more than 6 month",FALSE
"5725",115501966,"TORONTO,ON,M6M0A4             ","ON ",1,0,"DAILY     ","1",1,"107",115501966,208,2017-12-31,46,94,147,147,0,1.82978723404255,1.93197278911565,1.93197278911565,0,172,284,284,0,1.82978723404255,1.93197278911565,1.93197278911565,0,172,284,284,0,0,0,0,0,0,0,0,9.43478260869565,8.14893617021277,8.2108843537415,8.2108843537415,434,766,1207,1207,0.657142857142857,0.6875,0.689393939393939,0.689393939393939,"more than 6 month",FALSE
"5726",115754601,"ORLEANS                       ","ON ",1,0,"DAILY     ","1",1,"107",115754601,213,2017-12-30,47,92,169,169,66.0425531914894,57.9565217391304,49.585798816568,49.585798816568,3104,5332,8380,8380,66.0425531914894,57.9565217391304,49.585798816568,49.585798816568,3104,5332,8380,8380,0,0,0,0,0,0,0,0,3.12765957446809,4.42391304347826,5.33136094674556,5.33136094674556,147,407,901,901,0.84375,0.835616438356164,0.806896551724138,0.806896551724138,"more than 6 month",FALSE
"5727",116108812,"PORT ST LUCIE                 ","FL ",1,100,"COMMISSION","1",0,"236",116108812,133,2017-10-11,0,11,70,70,0,939.636363636364,863.285714285714,863.285714285714,0,10336,60430,60430,0,939.636363636364,863.285714285714,863.285714285714,0,10336,60430,60430,0,0,0,0,0,0,0,0,0,16.2727272727273,15.6285714285714,15.6285714285714,0,179,1094,1094,0.5,0.272727272727273,0.671428571428571,0.671428571428571,"less than or equal to 6 month",FALSE
"5728",116706769,"INGLEWOOD                     ","CA ",1,100,"COMMISSION","1",1,"107",116706769,213,2017-12-30,39,77,155,155,835,827.363636363636,956.690322580645,956.690322580645,32565,63707,148287,148287,835,827.363636363636,956.690322580645,956.690322580645,32565,63707,148287,148287,0,0,0,0,0,0,0,0,12.6923076923077,12.5324675324675,15.0967741935484,15.0967741935484,495,965,2340,2340,0.567567567567568,0.608108108108108,0.486486486486487,0.486486486486487,"more than 6 month",FALSE
"5730",116910975,"MCALLEN                       ","TX ",1,100,"COMMISSION","1",1,"107",116910975,124,2017-12-16,9,16,18,18,757.671111111111,597.19,530.835555555556,530.835555555556,6819.04,9555.04,9555.04,9555.04,757.671111111111,597.19,530.835555555556,530.835555555556,6819.04,9555.04,9555.04,9555.04,0,0,0,0,0,0,0,0,5.77777777777778,5.6875,5.38888888888889,5.38888888888889,52,91,97,97,0.6,0.8,0.75,0.75,"less than or equal to 6 month",FALSE
