"","dr_contract","dr_commission","dr_paytype","dr_wkbase","dr_status","tenure(in_days)","rides_in_last_1_month","rides_in_last_3_month","rides_in_last_6_month","rides_in_last_1_year","average_total_payment_1_month","average_total_payment_3_month","average_total_payment_6_month","average_total_payment_1_year","sum_total_payment_1_month","sum_total_payment_3_month","sum_total_payment_6_month","sum_total_payment_1_year","average_standard_payment_1_month","average_standard_payment_3_month","average_standard_payment_6_month","average_standard_payment_1_year","sum_standard_payment_1_month","sum_standard_payment_3_month","sum_standard_payment_6_month","sum_standard_payment_1_year","average_non_standard_payment_1_month","average_non_standard_payment_3_month","average_non_standard_payment_6_month","average_non_standard_payment_1_year","sum_non_standard_payment_1_month","sum_non_standard_payment_3_month","sum_non_standard_payment_6_month","sum_non_standard_payment_1_year","average_jobs_1_month","average_jobs_3_month","average_jobs_6_month","average_jobs_1_year","total_jobs_1_month","total_jobs_3_month","total_jobs_6_month","total_jobs_1_year","average_satisfaction_1_month","average_satisfaction_3_month","average_satisfaction_6_month","average_satisfaction_1_year","Tenure(in_categories)","churn_status"
"3926",1,100,1,2,2,102,19,52,53,53,371.970526315789,542.631153846154,547.835471698113,547.835471698113,7067.44,28216.82,29035.28,29035.28,371.970526315789,542.631153846154,547.835471698113,547.835471698113,7067.44,28216.82,29035.28,29035.28,0,0,0,0,0,0,0,0,5.26315789473684,8.07692307692308,8.13207547169811,8.13207547169811,100,420,431,431,0.5,0.5,0.5,0.5,4,0
"3927",1,100,1,2,2,68,7,17,17,17,841.891428571429,513.350588235294,513.350588235294,513.350588235294,5893.24,8726.96,8726.96,8726.96,841.891428571429,513.350588235294,513.350588235294,513.350588235294,5893.24,8726.96,8726.96,8726.96,0,0,0,0,0,0,0,0,12.5714285714286,9.35294117647059,9.35294117647059,9.35294117647059,88,159,159,159,0.5,0.5,0.5,0.5,1,0
"3928",1,100,1,1,1,70,20,53,53,53,896.0935,761.445283018868,761.445283018868,761.445283018868,17921.87,40356.6,40356.6,40356.6,896.0935,761.445283018868,761.445283018868,761.445283018868,17921.87,40356.6,40356.6,40356.6,0,0,0,0,0,0,0,0,10.75,9.83018867924528,9.83018867924528,9.83018867924528,215,521,521,521,0.5,0.5,0.5,0.5,1,0
"3929",1,100,1,1,2,18,0,6,15,15,0,850,795.066666666667,795.066666666667,0,5100,11926,11926,0,850,795.066666666667,795.066666666667,0,5100,11926,11926,0,0,0,0,0,0,0,0,0,7.33333333333333,7.8,7.8,0,44,117,117,0.5,0.5,0.5,0.5,2,0
"3930",1,100,1,1,1,101,23,68,76,76,815.304347826087,849.338235294118,858.618421052632,858.618421052632,18752,57755,65255,65255,815.304347826087,849.338235294118,858.618421052632,858.618421052632,18752,57755,65255,65255,0,0,0,0,0,0,0,0,6.73913043478261,6.83823529411765,7.01315789473684,7.01315789473684,155,465,533,533,0.5,0.5,0.5,0.5,4,0
"3931",1,100,1,2,1,73,2,47,50,50,0,706.340425531915,729.74,729.74,0,33198,36487,36487,0,706.340425531915,729.74,729.74,0,33198,36487,36487,0,0,0,0,0,0,0,0,12,15.8297872340426,15.72,15.72,24,744,786,786,0.5,0.5,0.5,0.5,1,0
"3932",1,100,1,2,1,104,16,62,70,70,666.8125,828.274193548387,802.385714285714,802.385714285714,10669,51353,56167,56167,662.8125,820.048387096774,795.1,795.1,10605,50843,55657,55657,4,8.2258064516129,7.28571428571429,7.28571428571429,64,510,510,510,9.1875,10.5645161290323,10.3285714285714,10.3285714285714,147,655,723,723,0.5,0.5,0.5,0.5,4,0
"3933",1,100,1,2,1,101,8,50,56,56,665.75,733.52,759.392857142857,759.392857142857,5326,36676,42526,42526,665.75,733.52,759.392857142857,759.392857142857,5326,36676,42526,42526,0,0,0,0,0,0,0,0,6,7.24,7.58928571428571,7.58928571428571,48,362,425,425,1,1,1,1,4,0
"3934",1,100,1,1,2,98,16,40,43,43,604.89125,615.268,613.171395348837,613.171395348837,9678.26,24610.72,26366.37,26366.37,604.89125,596.718,595.915581395349,595.915581395349,9678.26,23868.72,25624.37,25624.37,0,18.55,17.2558139534884,17.2558139534884,0,742,742,742,12.6875,13.475,13.4418604651163,13.4418604651163,203,539,578,578,0.5,0.5,0.5,0.5,4,0
"3935",1,100,1,2,2,46,1,20,20,20,410.8,857.963,857.963,857.963,410.8,17159.26,17159.26,17159.26,410.8,829.563,829.563,829.563,410.8,16591.26,16591.26,16591.26,0,28.4,28.4,28.4,0,568,568,568,14,16.85,16.85,16.85,14,337,337,337,0.5,0.153846153846154,0.153846153846154,0.153846153846154,1,0
"3937",1,100,1,2,1,74,1,23,26,26,0,1005.5652173913,959.423076923077,959.423076923077,0,23128,24945,24945,0,1005.5652173913,959.423076923077,959.423076923077,0,23128,24945,24945,0,0,0,0,0,0,0,0,14,18.0869565217391,17.4615384615385,17.4615384615385,14,416,454,454,0.5,0.5,0.5,0.5,1,0
"3938",1,100,1,2,1,46,0,30,36,36,0,292.533333333333,288.888888888889,288.888888888889,0,8776,10400,10400,0,292.533333333333,288.888888888889,288.888888888889,0,8776,10400,10400,0,0,0,0,0,0,0,0,0,3.46666666666667,3.41666666666667,3.41666666666667,0,104,123,123,0.5,0.7,0.7,0.7,1,0
"3939",1,100,1,2,2,60,0,44,46,46,0,750.909090909091,749.347826086957,749.347826086957,0,33040,34470,34470,0,750.909090909091,749.347826086957,749.347826086957,0,33040,34470,34470,0,0,0,0,0,0,0,0,0,6.09090909090909,6.06521739130435,6.06521739130435,0,268,279,279,0.5,0.68,0.68,0.68,1,0
"3940",1,100,1,1,2,22,14,14,14,14,473.571428571429,473.571428571429,473.571428571429,473.571428571429,6630,6630,6630,6630,473.571428571429,473.571428571429,473.571428571429,473.571428571429,6630,6630,6630,6630,0,0,0,0,0,0,0,0,3.71428571428571,3.71428571428571,3.71428571428571,3.71428571428571,52,52,52,52,1,1,1,1,2,0
"3941",1,100,1,2,2,17,0,7,13,13,0,942.857142857143,1026.92307692308,1026.92307692308,0,6600,13350,13350,0,942.857142857143,1026.92307692308,1026.92307692308,0,6600,13350,13350,0,0,0,0,0,0,0,0,0,7.85714285714286,8.76923076923077,8.76923076923077,0,55,114,114,0.5,0.5,0.5,0.5,2,0
"3942",1,100,1,1,1,76,26,57,57,57,907.791538461538,878.480350877193,878.480350877193,878.480350877193,23602.58,50073.38,50073.38,50073.38,906.291538461538,873.702456140351,873.702456140351,873.702456140351,23563.58,49801.04,49801.04,49801.04,1.5,4.77789473684211,4.77789473684211,4.77789473684211,39,272.34,272.34,272.34,3.46153846153846,3.31578947368421,3.31578947368421,3.31578947368421,90,189,189,189,0.5,0.5,0.5,0.5,1,0
"3943",1,100,1,2,1,74,22,47,47,47,933.992727272727,880.457446808511,880.457446808511,880.457446808511,20547.84,41381.5,41381.5,41381.5,933.992727272727,880.457446808511,880.457446808511,880.457446808511,20547.84,41381.5,41381.5,41381.5,0,0,0,0,0,0,0,0,3.81818181818182,3.51063829787234,3.51063829787234,3.51063829787234,84,165,165,165,0.5,0.5,0.5,0.5,1,0
"3945",1,100,1,2,1,96,24,68,71,71,537.03125,525.036764705882,526.795774647887,526.795774647887,12888.75,35702.5,37402.5,37402.5,537.03125,525.036764705882,526.795774647887,526.795774647887,12888.75,35702.5,37402.5,37402.5,0,0,0,0,0,0,0,0,13.375,13.6029411764706,13.6197183098592,13.6197183098592,321,925,967,967,0.5,0.5,0.5,0.5,4,0
"3946",1,100,1,2,1,64,2,5,5,5,68.92,697.668,697.668,697.668,137.84,3488.34,3488.34,3488.34,68.92,697.668,697.668,697.668,137.84,3488.34,3488.34,3488.34,0,0,0,0,0,0,0,0,1,10,10,10,2,50,50,50,0.5,1,1,1,1,0
"3947",1,100,1,2,2,46,0,33,38,38,0,989.758787878788,983.549473684211,983.549473684211,0,32662.04,37374.88,37374.88,0,989.758787878788,983.549473684211,983.549473684211,0,32662.04,37374.88,37374.88,0,0,0,0,0,0,0,0,0,16.1212121212121,16.0789473684211,16.0789473684211,0,532,611,611,0.5,0.5,0.5,0.5,1,0
"3948",1,100,1,2,1,4,0,0,3,3,0,0,700,700,0,0,2100,2100,0,0,700,700,0,0,2100,2100,0,0,0,0,0,0,0,0,0,0,15,15,0,0,45,45,0.5,0.5,0.333333333333333,0.333333333333333,2,0
"3949",1,100,1,2,1,102,31,90,97,97,672.903225806452,808.111111111111,814.020618556701,814.020618556701,20860,72730,78960,78960,672.903225806452,808.111111111111,814.020618556701,814.020618556701,20860,72730,78960,78960,0,0,0,0,0,0,0,0,12.8709677419355,15.4444444444444,15.4639175257732,15.4639175257732,399,1390,1500,1500,0.533333333333333,0.51685393258427,0.53125,0.53125,4,0
"3952",1,100,1,1,1,97,9,35,37,37,794.444444444444,1089.82857142857,1092.7027027027,1092.7027027027,7150,38144,40430,40430,605.555555555556,1014.99428571429,1015.91351351351,1015.91351351351,5450,35524.8,37588.8,37588.8,188.888888888889,74.8342857142857,76.7891891891892,76.7891891891892,1700,2619.2,2841.2,2841.2,3,7.57142857142857,7.89189189189189,7.89189189189189,27,265,292,292,0.5,0.5,0.5,0.5,4,0
"3953",1,100,1,2,2,32,0,17,24,24,0,627.058823529412,666.25,666.25,0,10660,15990,15990,0,627.058823529412,666.25,666.25,0,10660,15990,15990,0,0,0,0,0,0,0,0,0,5.64705882352941,5.91666666666667,5.91666666666667,0,96,142,142,0.5,0.625,0.625,0.625,1,0
"3954",1,100,1,2,2,38,0,35,35,35,0,1038.79942857143,1038.79942857143,1038.79942857143,0,36357.98,36357.98,36357.98,0,1038.79942857143,1038.79942857143,1038.79942857143,0,36357.98,36357.98,36357.98,0,0,0,0,0,0,0,0,0,14.2285714285714,14.2285714285714,14.2285714285714,0,498,498,498,0.5,0.5,0.5,0.5,1,0
"3955",1,100,1,2,1,101,26,78,81,81,794.987692307692,715.282307692308,702.04962962963,702.04962962963,20669.68,55792.02,56866.02,56866.02,794.987692307692,715.282307692308,702.04962962963,702.04962962963,20669.68,55792.02,56866.02,56866.02,0,0,0,0,0,0,0,0,10.3076923076923,9.41025641025641,9.28395061728395,9.28395061728395,268,734,752,752,0.5,0.5,0.5,0.5,4,0
"3956",1,100,1,2,2,61,0,41,43,43,0,567.512195121951,571.348837209302,571.348837209302,0,23268,24568,24568,0,567.512195121951,571.348837209302,571.348837209302,0,23268,24568,24568,0,0,0,0,0,0,0,0,0,4.75609756097561,4.81395348837209,4.81395348837209,0,195,207,207,0.5,0.647058823529412,0.647058823529412,0.647058823529412,1,0
"3957",1,100,1,2,1,1,0,1,1,1,0,1377.24,1377.24,1377.24,0,1377.24,1377.24,1377.24,0,1377.24,1377.24,1377.24,0,1377.24,1377.24,1377.24,0,0,0,0,0,0,0,0,0,12,12,12,0,12,12,12,0.5,0.5,0.5,0.5,2,0
"3958",1,0,2,2,1,103,29,86,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.58620689655172,9.06976744186047,8.96842105263158,8.96842105263158,249,780,852,852,0.666666666666667,0.716049382716049,0.7,0.7,4,0
"3959",1,100,1,2,2,1,0,1,1,1,0,969.9,969.9,969.9,0,969.9,969.9,969.9,0,355.6,355.6,355.6,0,355.6,355.6,355.6,0,614.3,614.3,614.3,0,614.3,614.3,614.3,0,6,6,6,0,6,6,6,0.5,1,1,1,2,0
"3960",1,100,1,2,2,45,0,35,40,40,0,728.228571428571,705.6,705.6,0,25488,28224,28224,0,728.228571428571,705.6,705.6,0,25488,28224,28224,0,0,0,0,0,0,0,0,0,17.0571428571429,16.625,16.625,0,597,665,665,0.5,0.464285714285714,0.484848484848485,0.484848484848485,1,0
"3961",1,100,1,2,1,58,18,30,30,30,1552.83,1504.99066666667,1504.99066666667,1504.99066666667,27950.94,45149.72,45149.72,45149.72,1021.20555555556,1099.868,1099.868,1099.868,18381.7,32996.04,32996.04,32996.04,531.624444444444,405.122666666667,405.122666666667,405.122666666667,9569.24,12153.68,12153.68,12153.68,8.72222222222222,8.43333333333333,8.43333333333333,8.43333333333333,157,253,253,253,0.625,0.769230769230769,0.769230769230769,0.769230769230769,1,0
"3962",1,100,1,2,1,93,21,70,72,72,254.095238095238,375.571428571429,384.472222222222,384.472222222222,5336,26290,27682,27682,254.095238095238,375.571428571429,384.472222222222,384.472222222222,5336,26290,27682,27682,0,0,0,0,0,0,0,0,3.0952380952381,4,4.06944444444444,4.06944444444444,65,280,293,293,0.777777777777778,0.757575757575758,0.764705882352941,0.764705882352941,4,0
"3963",1,100,1,1,1,1,0,1,1,1,0,1092,1092,1092,0,1092,1092,1092,0,1092,1092,1092,0,1092,1092,1092,0,0,0,0,0,0,0,0,0,15,15,15,0,15,15,15,0.5,1,1,1,2,0
"3964",1,0,2,2,1,74,13,29,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.15384615384615,9.13793103448276,9.13793103448276,9.13793103448276,106,265,265,265,0.666666666666667,0.571428571428571,0.571428571428571,0.571428571428571,1,0
"3965",1,0,2,2,1,93,19,66,70,70,0,2.66666666666667,2.51428571428571,2.51428571428571,0,176,176,176,0,2.66666666666667,2.51428571428571,2.51428571428571,0,176,176,176,0,0,0,0,0,0,0,0,8.57894736842105,7.86363636363636,7.74285714285714,7.74285714285714,163,519,542,542,0.631578947368421,0.644067796610169,0.634920634920635,0.634920634920635,4,0
"3966",1,100,1,2,2,23,0,13,19,19,0,680.307692307692,636,636,0,8844,12084,12084,0,680.307692307692,636,636,0,8844,12084,12084,0,0,0,0,0,0,0,0,0,14.8461538461538,14.1578947368421,14.1578947368421,0,193,269,269,0.5,0.416666666666667,0.444444444444444,0.444444444444444,2,0
"3967",1,100,1,2,2,1,0,1,1,1,0,360,360,360,0,360,360,360,0,360,360,360,0,360,360,360,0,0,0,0,0,0,0,0,0,6,6,6,0,6,6,6,0.5,0,0,0,2,0
"3968",1,100,1,2,2,24,0,17,24,24,0,902.117647058824,882,882,0,15336,21168,21168,0,902.117647058824,882,882,0,15336,21168,21168,0,0,0,0,0,0,0,0,0,16.2352941176471,16.1666666666667,16.1666666666667,0,276,388,388,0.5,0.411764705882353,0.434782608695652,0.434782608695652,2,0
"3969",1,100,1,2,2,2,0,0,2,2,0,0,468,468,0,0,936,936,0,0,468,468,0,0,936,936,0,0,0,0,0,0,0,0,0,0,10,10,0,0,20,20,0.5,0.5,0,0,2,0
"3970",1,100,1,2,2,24,0,17,24,24,0,732.705882352941,744,744,0,12456,17856,17856,0,732.705882352941,744,744,0,12456,17856,17856,0,0,0,0,0,0,0,0,0,13.3529411764706,14,14,0,227,336,336,0.5,0.333333333333333,0.555555555555556,0.555555555555556,2,0
"3971",1,100,1,2,2,18,0,6,7,7,0,528,596.571428571429,596.571428571429,0,3168,4176,4176,0,528,596.571428571429,596.571428571429,0,3168,4176,4176,0,0,0,0,0,0,0,0,0,11.6666666666667,12.1428571428571,12.1428571428571,0,70,85,85,0.5,0.2,0.166666666666667,0.166666666666667,2,0
"3972",1,100,1,2,2,22,0,11,16,16,0,589.090909090909,607.5,607.5,0,6480,9720,9720,0,589.090909090909,607.5,607.5,0,6480,9720,9720,0,0,0,0,0,0,0,0,0,12.6363636363636,13.625,13.625,0,139,218,218,0.5,0.625,0.5,0.5,2,0
"3973",1,100,1,2,2,45,0,33,39,39,0,530.787878787879,556.205128205128,556.205128205128,0,17516,21692,21692,0,530.787878787879,556.205128205128,556.205128205128,0,17516,21692,21692,0,0,0,0,0,0,0,0,0,5.39393939393939,5.58974358974359,5.58974358974359,0,178,218,218,0.5,0.75,0.75,0.75,1,0
"3974",1,100,1,2,2,45,0,31,37,37,0,613.677419354839,635.297297297297,635.297297297297,0,19024,23506,23506,0,613.677419354839,635.297297297297,635.297297297297,0,19024,23506,23506,0,0,0,0,0,0,0,0,0,6.03225806451613,6.37837837837838,6.37837837837838,0,187,236,236,0.5,0.785714285714286,0.785714285714286,0.785714285714286,1,0
"3975",1,100,1,2,2,22,0,15,22,22,0,628.8,684,684,0,9432,15048,15048,0,628.8,684,684,0,9432,15048,15048,0,0,0,0,0,0,0,0,0,14.3333333333333,15.8181818181818,15.8181818181818,0,215,348,348,0.5,0.4,0.3125,0.3125,2,0
"3977",1,100,1,1,2,70,20,52,52,52,1792.871,1561.12192307692,1561.12192307692,1561.12192307692,35857.42,81178.34,81178.34,81178.34,1633.161,1466.85038461538,1466.85038461538,1466.85038461538,32663.22,76276.22,76276.22,76276.22,159.71,94.2715384615385,94.2715384615385,94.2715384615385,3194.2,4902.12,4902.12,4902.12,15.8,13.8461538461538,13.8461538461538,13.8461538461538,316,720,720,720,0.933333333333333,0.868421052631579,0.868421052631579,0.868421052631579,1,0
"3978",1,100,1,1,1,80,12,64,65,65,869.666666666667,887.84375,890.092307692308,890.092307692308,10436,56822,57856,57856,741,781.53125,783.907692307692,783.907692307692,8892,50018,50954,50954,128.666666666667,106.3125,106.184615384615,106.184615384615,1544,6804,6902,6902,13.75,13.140625,13.1538461538462,13.1538461538462,165,841,855,855,0.545454545454545,0.372881355932203,0.383333333333333,0.383333333333333,1,0
"3979",1,100,1,2,1,98,19,66,71,71,868.631578947368,913.181818181818,907.943661971831,907.943661971831,16504,60270,64464,64464,759.473684210526,858,848.112676056338,848.112676056338,14430,56628,60216,60216,109.157894736842,55.1818181818182,59.830985915493,59.830985915493,2074,3642,4248,4248,12.4210526315789,13.8030303030303,13.6901408450704,13.6901408450704,236,911,972,972,0.684210526315789,0.560606060606061,0.542857142857143,0.542857142857143,4,0
"3981",1,100,1,1,1,27,11,11,11,11,634.990909090909,634.990909090909,634.990909090909,634.990909090909,6984.9,6984.9,6984.9,6984.9,616.258181818182,616.258181818182,616.258181818182,616.258181818182,6778.84,6778.84,6778.84,6778.84,18.7327272727273,18.7327272727273,18.7327272727273,18.7327272727273,206.06,206.06,206.06,206.06,8.72727272727273,8.72727272727273,8.72727272727273,8.72727272727273,96,96,96,96,1,1,1,1,2,0
"3982",1,100,1,2,1,93,16,52,55,55,688.954375,629.315,626.284727272727,626.284727272727,11023.27,32724.38,34445.66,34445.66,688.954375,629.315,626.284727272727,626.284727272727,11023.27,32724.38,34445.66,34445.66,0,0,0,0,0,0,0,0,12,13.1538461538462,13.1272727272727,13.1272727272727,192,684,722,722,0.5,0.5,0.5,0.5,4,0
"3983",1,100,1,2,2,47,1,17,17,17,0,866.176470588235,866.176470588235,866.176470588235,0,14725,14725,14725,0,866.176470588235,866.176470588235,866.176470588235,0,14725,14725,14725,0,0,0,0,0,0,0,0,17,14.2941176470588,14.2941176470588,14.2941176470588,17,243,243,243,0.5,0.5,0.5,0.5,1,0
"3984",1,100,1,1,1,74,20,54,54,54,1010.42,764.183333333333,764.183333333333,764.183333333333,20208.4,41265.9,41265.9,41265.9,1010.42,764.183333333333,764.183333333333,764.183333333333,20208.4,41265.9,41265.9,41265.9,0,0,0,0,0,0,0,0,3.35,3.12962962962963,3.12962962962963,3.12962962962963,67,169,169,169,0.5,0.5,0.5,0.5,1,0
"3985",1,100,1,2,2,68,3,37,39,39,513.333333333333,575.702702702703,569.871794871795,569.871794871795,1540,21301,22225,22225,513.333333333333,575.702702702703,569.871794871795,569.871794871795,1540,21301,22225,22225,0,0,0,0,0,0,0,0,9.66666666666667,11.0810810810811,10.974358974359,10.974358974359,29,410,428,428,0.5,0.357142857142857,0.344827586206897,0.344827586206897,1,0
"3986",1,100,1,2,2,96,20,68,71,71,1111.927,1129.41705882353,1128.1476056338,1128.1476056338,22238.54,76800.36,80098.48,80098.48,1111.927,1129.41705882353,1128.1476056338,1128.1476056338,22238.54,76800.36,80098.48,80098.48,0,0,0,0,0,0,0,0,18.65,18.5735294117647,18.5492957746479,18.5492957746479,373,1263,1317,1317,0.5,0.5,0.5,0.5,4,0
"3987",1,100,1,2,1,23,14,14,14,14,715.621428571429,715.621428571429,715.621428571429,715.621428571429,10018.7,10018.7,10018.7,10018.7,715.621428571429,715.621428571429,715.621428571429,715.621428571429,10018.7,10018.7,10018.7,10018.7,0,0,0,0,0,0,0,0,13.9285714285714,13.9285714285714,13.9285714285714,13.9285714285714,195,195,195,195,0.5,0.5,0.5,0.5,2,0
"3988",1,100,1,2,1,3,0,2,3,3,0,1040,800,800,0,2080,2400,2400,0,1040,800,800,0,2080,2400,2400,0,0,0,0,0,0,0,0,0,8,6,6,0,16,18,18,0.5,1,1,1,2,0
"3989",1,100,1,1,2,93,22,72,73,73,801.5,674.284722222222,673.486301369863,673.486301369863,17633,48548.5,49164.5,49164.5,801.5,674.284722222222,673.486301369863,673.486301369863,17633,48548.5,49164.5,49164.5,0,0,0,0,0,0,0,0,14.5,13.1527777777778,13.1232876712329,13.1232876712329,319,947,958,958,0.523809523809524,0.453125,0.453125,0.453125,4,0
"3990",1,100,1,2,2,114,26,74,79,79,1771.24230769231,1937.76081081081,1855.44683544304,1855.44683544304,46052.3,143394.3,146580.3,146580.3,1653.61538461538,1896.43243243243,1816.73417721519,1816.73417721519,42994,140336,143522,143522,117.626923076923,41.3283783783784,38.7126582278481,38.7126582278481,3058.3,3058.3,3058.3,3058.3,5.92307692307692,6.13513513513514,5.81012658227848,5.81012658227848,154,454,459,459,0.5,0.5,0.5,0.5,4,0
"3991",1,100,1,2,2,7,0,5,5,5,0,545.768,545.768,545.768,0,2728.84,2728.84,2728.84,0,545.768,545.768,545.768,0,2728.84,2728.84,2728.84,0,0,0,0,0,0,0,0,0,8,8,8,0,40,40,40,0.5,0.5,0.5,0.5,2,0
"3992",1,100,1,2,1,93,19,72,76,76,984.315789473684,1010.27777777778,1001.26315789474,1001.26315789474,18702,72740,76096,76096,960.631578947368,998.833333333333,982.184210526316,982.184210526316,18252,71916,74646,74646,23.6842105263158,11.4444444444444,19.0789473684211,19.0789473684211,450,824,1450,1450,13.5789473684211,14.5555555555556,14.4868421052632,14.4868421052632,258,1048,1101,1101,0.368421052631579,0.408450704225352,0.426666666666667,0.426666666666667,4,0
"3993",1,100,1,2,1,96,21,49,50,50,1231.57952380952,1194.38367346939,1191.3968,1191.3968,25863.17,58524.8,59569.84,59569.84,1119.33333333333,1120.83673469388,1119.42,1119.42,23506,54921,55971,55971,112.24619047619,73.5469387755102,71.9768,71.9768,2357.17,3603.8,3598.84,3598.84,7.47619047619048,7.59183673469388,7.7,7.7,157,372,385,385,0.5,0.5,0.5,0.5,4,0
"3994",1,100,1,1,1,57,0,39,43,43,0,1133.53846153846,1117.44186046512,1117.44186046512,0,44208,48050,48050,0,1124,1108.32558139535,1108.32558139535,0,43836,47658,47658,0,9.53846153846154,9.11627906976744,9.11627906976744,0,372,392,392,0,16.1538461538462,15.953488372093,15.953488372093,0,630,686,686,0.5,0.307692307692308,0.348837209302326,0.348837209302326,1,0
"3995",1,100,1,2,1,73,11,48,48,48,581.22,578.236666666667,578.236666666667,578.236666666667,6393.42,27755.36,27755.36,27755.36,581.22,578.236666666667,578.236666666667,578.236666666667,6393.42,27755.36,27755.36,27755.36,0,0,0,0,0,0,0,0,8.45454545454546,8.02083333333333,8.02083333333333,8.02083333333333,93,385,385,385,0.5,0.5,0.5,0.5,1,0
"3996",1,100,1,2,2,89,26,75,75,75,1112.52461538462,1210.6784,1210.6784,1210.6784,28925.64,90800.88,90800.88,90800.88,1112.52461538462,1210.6784,1210.6784,1210.6784,28925.64,90800.88,90800.88,90800.88,0,0,0,0,0,0,0,0,14.6923076923077,15.0933333333333,15.0933333333333,15.0933333333333,382,1132,1132,1132,0.5,0.5,0.5,0.5,1,0
"3997",1,100,1,1,1,119,22,52,57,57,1357.45090909091,1429.34038461538,1397.88912280702,1397.88912280702,29863.92,74325.7,79679.68,79679.68,1313.04454545455,1398.39807692308,1369.66105263158,1369.66105263158,28886.98,72716.7,78070.68,78070.68,44.4063636363636,30.9423076923077,28.2280701754386,28.2280701754386,976.94,1609,1609,1609,9.13636363636364,9.78846153846154,9.43859649122807,9.43859649122807,201,509,538,538,0.857142857142857,0.806451612903226,0.818181818181818,0.818181818181818,4,0
"3998",1,100,1,2,1,49,4,31,31,31,934.18,1330.14612903226,1330.14612903226,1330.14612903226,3736.72,41234.53,41234.53,41234.53,934.18,1321.70870967742,1321.70870967742,1321.70870967742,3736.72,40972.97,40972.97,40972.97,0,8.43741935483871,8.43741935483871,8.43741935483871,0,261.56,261.56,261.56,9.75,9.96774193548387,9.96774193548387,9.96774193548387,39,309,309,309,0.5,0.72,0.72,0.72,1,0
"3999",1,100,1,2,2,87,20,58,58,58,1033.226,1152.76,1152.76,1152.76,20664.52,66860.08,66860.08,66860.08,1033.226,1152.76,1152.76,1152.76,20664.52,66860.08,66860.08,66860.08,0,0,0,0,0,0,0,0,10.95,11.3275862068966,11.3275862068966,11.3275862068966,219,657,657,657,0.866666666666667,0.813953488372093,0.813953488372093,0.813953488372093,1,0
"4000",1,100,1,2,2,86,25,67,67,67,1015.9872,1068.98462686567,1068.98462686567,1068.98462686567,25399.68,71621.97,71621.97,71621.97,1014.9792,1068.2323880597,1068.2323880597,1068.2323880597,25374.48,71571.57,71571.57,71571.57,1.008,0.752238805970149,0.752238805970149,0.752238805970149,25.2,50.4,50.4,50.4,10.64,11.4776119402985,11.4776119402985,11.4776119402985,266,769,769,769,0.8,0.826086956521739,0.826086956521739,0.826086956521739,1,0
"4001",1,100,1,2,2,31,0,10,10,10,0,539.604,539.604,539.604,0,5396.04,5396.04,5396.04,0,499.604,499.604,499.604,0,4996.04,4996.04,4996.04,0,40,40,40,0,400,400,400,0,4.3,4.3,4.3,0,43,43,43,0.5,0,0,0,1,0
"4002",1,100,1,2,2,93,26,83,84,84,504,723.903614457831,717.857142857143,717.857142857143,13104,60084,60300,60300,504,723.903614457831,717.857142857143,717.857142857143,13104,60084,60300,60300,0,0,0,0,0,0,0,0,11.2307692307692,14.1807228915663,14.0595238095238,14.0595238095238,292,1177,1181,1181,0.75,0.5,0.506666666666667,0.506666666666667,4,0
"4003",1,100,1,2,1,91,12,51,51,51,528.673333333333,569.355882352941,569.355882352941,569.355882352941,6344.08,29037.15,29037.15,29037.15,528.673333333333,569.355882352941,569.355882352941,569.355882352941,6344.08,29037.15,29037.15,29037.15,0,0,0,0,0,0,0,0,12.8333333333333,12.6862745098039,12.6862745098039,12.6862745098039,154,647,647,647,0.5,0.5,0.5,0.5,4,0
"4004",1,100,1,2,2,92,20,59,59,59,931.0295,1038.6493220339,1038.6493220339,1038.6493220339,18620.59,61280.31,61280.31,61280.31,893.7295,979.473050847458,979.473050847458,979.473050847458,17874.59,57788.91,57788.91,57788.91,37.3,59.1762711864407,59.1762711864407,59.1762711864407,746,3491.4,3491.4,3491.4,13.15,14.1864406779661,14.1864406779661,14.1864406779661,263,837,837,837,0.882352941176471,0.867924528301887,0.867924528301887,0.867924528301887,4,0
"4006",1,100,1,1,1,90,15,40,40,40,829.817333333333,729.074,729.074,729.074,12447.26,29162.96,29162.96,29162.96,829.817333333333,729.074,729.074,729.074,12447.26,29162.96,29162.96,29162.96,0,0,0,0,0,0,0,0,5,4.85,4.85,4.85,75,194,194,194,0.5,0,0,0,1,0
"4007",1,100,1,2,1,86,4,38,39,39,875.33,950.326315789474,926.388205128205,926.388205128205,3501.32,36112.4,36129.14,36129.14,875.33,949.663157894737,925.742051282051,925.742051282051,3501.32,36087.2,36103.94,36103.94,0,0.663157894736842,0.646153846153846,0.646153846153846,0,25.2,25.2,25.2,10.75,10.3947368421053,10.1538461538462,10.1538461538462,43,395,396,396,0.5,0.7,0.7,0.7,1,0
"4008",1,100,1,2,1,1,0,1,1,1,0,288,288,288,0,288,288,288,0,288,288,288,0,288,288,288,0,0,0,0,0,0,0,0,0,5,5,5,0,5,5,5,0.5,1,1,1,2,0
