"","Driver_ID","dr_city","dr_state","dr_contract","dr_commission","dr_paytype","dr_wkbase","dr_onduty","dr_status","Driver_Id","tenure(in_days)","last_ride","rides_in_last_1_month","rides_in_last_3_month","rides_in_last_6_month","rides_in_last_1_year","average_total_payment_1_month","average_total_payment_3_month","average_total_payment_6_month","average_total_payment_1_year","sum_total_payment_1_month","sum_total_payment_3_month","sum_total_payment_6_month","sum_total_payment_1_year","average_standard_payment_1_month","average_standard_payment_3_month","average_standard_payment_6_month","average_standard_payment_1_year","sum_standard_payment_1_month","sum_standard_payment_3_month","sum_standard_payment_6_month","sum_standard_payment_1_year","average_non_standard_payment_1_month","average_non_standard_payment_3_month","average_non_standard_payment_6_month","average_non_standard_payment_1_year","sum_non_standard_payment_1_month","sum_non_standard_payment_3_month","sum_non_standard_payment_6_month","sum_non_standard_payment_1_year","average_jobs_1_month","average_jobs_3_month","average_jobs_6_month","average_jobs_1_year","total_jobs_1_month","total_jobs_3_month","total_jobs_6_month","total_jobs_1_year","average_satisfaction_1_month","average_satisfaction_3_month","average_satisfaction_6_month","average_satisfaction_1_year","Tenure(in_categories)","churn_status"
"2212",67164,"PAWTUCKET                     ","RI ",1,100,"COMMISSION","NULL",1,"107",67164,245,2018-01-31,7,41,91,140,877.714285714286,939.512195121951,940.32967032967,969.342857142857,6144,38520,85570,135708,824.571428571429,907.463414634146,903.934065934066,940.371428571429,5772,37206,82258,131652,53.1428571428571,32.0487804878049,36.3956043956044,28.9714285714286,372,1314,3312,4056,12.7142857142857,14.0487804878049,13.8461538461538,14.3214285714286,89,576,1260,2005,0.571428571428571,0.658536585365854,0.606741573033708,0.510948905109489,"more than 6 month",FALSE
"2213",67174,"QUINCY                        ","MA ",1,100,"COMMISSION","NULL",0,"236",67174,1,2017-11-16,0,1,1,1,0,520,520,520,0,520,520,520,0,520,520,520,0,520,520,520,0,0,0,0,0,0,0,0,0,4,4,4,0,4,4,4,0.5,0.5,0.5,0.5,"less than or equal to a month",FALSE
"2214",67180,"SOUTH GATE                    ","CA ",1,100,"COMMISSION","NULL",1,"107",67180,178,2018-01-31,24,73,146,146,748.08625,732.526301369863,739.014589041096,739.014589041096,17954.07,53474.42,107896.13,107896.13,748.08625,732.526301369863,739.014589041096,739.014589041096,17954.07,53474.42,107896.13,107896.13,0,0,0,0,0,0,0,0,8.625,8.50684931506849,8.28767123287671,8.28767123287671,207,621,1210,1210,0.5,0.5,0.5,0.5,"less than or equal to 6 month",FALSE
"2215",67181,"SOUTH GATE                    ","CA ",1,100,"COMMISSION","NULL",1,"107",67181,178,2018-01-31,22,68,135,135,647.239090909091,693.059852941176,632.222962962963,632.222962962963,14239.26,47128.07,85350.1,85350.1,647.239090909091,693.059852941176,632.222962962963,632.222962962963,14239.26,47128.07,85350.1,85350.1,0,0,0,0,0,0,0,0,8.31818181818182,8.20588235294118,7.67407407407407,7.67407407407407,183,558,1036,1036,0.5,0.5,0.5,0.5,"less than or equal to 6 month",FALSE
"2216",67182,"MONTEBELLO                    ","CA ",1,100,"COMMISSION","NULL",0,"236",67182,13,2017-12-02,0,8,8,8,0,1115.875,1115.875,1115.875,0,8927,8927,8927,0,1115.875,1115.875,1115.875,0,8927,8927,8927,0,0,0,0,0,0,0,0,0,16.875,16.875,16.875,0,135,135,135,0.5,0.5,0.5,0.5,"less than or equal to a month",FALSE
"2217",67188,"TAMPA                         ","FL ",1,100,"COMMISSION","NULL",1,"107",67188,245,2018-01-31,26,76,152,195,1194.23076923077,1117.10526315789,1101.31578947368,1163.07692307692,31050,84900,167400,226800,1194.23076923077,1117.10526315789,1101.31578947368,1163.07692307692,31050,84900,167400,226800,0,0,0,0,0,0,0,0,7.96153846153846,7.44736842105263,7.36842105263158,7.78461538461538,207,566,1120,1518,0.708333333333333,0.632352941176471,0.64963503649635,0.615819209039548,"more than 6 month",FALSE
"2218",67190,"MIAMI                         ","FL ",1,100,"COMMISSION","NULL",0,"236",67190,169,2018-01-31,23,69,92,92,600.947826086957,687.96231884058,652.44347826087,652.44347826087,13821.8,47469.4,60024.8,60024.8,600.947826086957,687.96231884058,652.44347826087,652.44347826087,13821.8,47469.4,60024.8,60024.8,0,0,0,0,0,0,0,0,11.9565217391304,13.4057971014493,12.8913043478261,12.8913043478261,275,925,1186,1186,0.5,0.5,0.5,0.5,"less than or equal to 6 month",FALSE
"2219",67197,"MIAMI                         ","FL ",1,100,"COMMISSION","NULL",0,"236",67197,245,2018-01-31,25,72,135,182,635.724,674.766666666667,650.808148148148,650.608241758242,15893.1,48583.2,87859.1,118410.7,635.724,674.766666666667,650.808148148148,650.608241758242,15893.1,48583.2,87859.1,118410.7,0,0,0,0,0,0,0,0,12.84,13.5416666666667,13,13.0549450549451,321,975,1755,2376,0.5,0.5,0.5,0.5,"more than 6 month",FALSE
"2220",67198,"MIAMI                         ","FL ",1,100,"COMMISSION","NULL",1,"107",67198,245,2018-01-31,26,72,134,179,623.226923076923,648.056944444444,624.679104477612,640.450279329609,16203.9,46660.1,83707,114640.6,623.226923076923,648.056944444444,624.679104477612,640.450279329609,16203.9,46660.1,83707,114640.6,0,0,0,0,0,0,0,0,12.0769230769231,12.4166666666667,12.1119402985075,12.5083798882682,314,894,1623,2239,0.5,0.5,0.5,0.5,"more than 6 month",FALSE
"2221",67199,"MIAMI                         ","FL ",1,100,"COMMISSION","0",1,"107",67199,231,2018-01-17,3,45,122,174,230,2762.93333333333,2393.76229508197,2210.61494252874,690,124332,292039,384647,230,2739.82222222222,1740.56557377049,1709.7183908046,690,123292,212349,297491,0,23.1111111111111,653.196721311475,500.896551724138,0,1040,79690,87156,1.33333333333333,4.97777777777778,6.5327868852459,6.14367816091954,4,224,797,1069,0.5,0.5,0.5,0.5,"more than 6 month",FALSE
"2222",67200,"HIALEAH                       ","FL ",1,100,"COMMISSION","NULL",1,"107",67200,234,2018-01-20,14,63,111,157,868.571428571429,831.142857142857,850.711711711712,857.68152866242,12160,52362,94429,134656,868.571428571429,831.142857142857,850.711711711712,857.68152866242,12160,52362,94429,134656,0,0,0,0,0,0,0,0,14.2142857142857,15,15.3783783783784,15.484076433121,199,945,1707,2431,0.692307692307692,0.5,0.431192660550459,0.445161290322581,"more than 6 month",FALSE
"2223",67208,"TAUNTON                       ","MA ",1,100,"COMMISSION","NULL",1,"107",67208,216,2018-01-02,1,19,51,60,585.58,654.073157894737,724.158039215686,728.777,585.58,12427.39,36932.06,43726.62,585.58,652.746842105263,720.902745098039,725.81,585.58,12402.19,36766.04,43548.6,0,1.32631578947368,3.25529411764706,2.967,0,25.2,166.02,178.02,11,9.73684210526316,11.156862745098,11.25,11,185,569,675,0.5,0.4,0.619047619047619,0.568627450980392,"more than 6 month",FALSE
"2224",67209,"RIALTO                        ","CA ",1,100,"COMMISSION","NULL",1,"107",67209,114,2017-10-17,0,0,56,85,0,0,860.268928571429,827.291294117647,0,0,48175.06,70319.76,0,0,858.581428571429,824.269882352941,0,0,48080.56,70062.94,0,0,1.6875,3.02141176470588,0,0,94.5,256.82,0,0,6.78571428571429,6.62352941176471,0,0,380,563,0.5,0.5,0.870967741935484,0.8125,"less than or equal to 6 month",FALSE
"2225",67225,"GAINESVILLE                   ","VA ",1,100,"COMMISSION","NULL",1,"107",67225,245,2018-01-31,26,85,174,233,832.5,792.235294117647,765.942528735632,797.961373390558,21645,67340,133274,185925,832.5,792.235294117647,765.942528735632,797.961373390558,21645,67340,133274,185925,0,0,0,0,0,0,0,0,15.2307692307692,14.3647058823529,13.9540229885057,14.7510729613734,396,1221,2428,3437,0.56,0.547619047619048,0.541666666666667,0.526548672566372,"more than 6 month",FALSE
"2227",67247,"MIAMI                         ","FL ",1,100,"COMMISSION","NULL",1,"107",67247,98,2018-01-31,26,79,83,83,875.192307692308,783.332911392405,768.449879518072,768.449879518072,22755,61883.3,63781.34,63781.34,875.192307692308,782.839240506329,767.98,767.98,22755,61844.3,63742.34,63742.34,0,0.493670886075949,0.469879518072289,0.469879518072289,0,39,39,39,11.3846153846154,10.1518987341772,10,10,296,802,830,830,0.5,0.5,0.5,0.5,"less than or equal to 6 month",FALSE
"2228",67249,"HOUSTON                       ","TX ",1,100,"COMMISSION","NULL",0,"236",67249,66,2017-08-05,0,0,5,53,0,0,578.1,977.158490566038,0,0,2890.5,51789.4,0,0,578.1,975.8,0,0,2890.5,51717.4,0,0,0,1.35849056603774,0,0,0,72,0,0,9.4,15.1132075471698,0,0,47,801,0.5,0.5,0.5,0.666666666666667,"less than or equal to 3 month",TRUE
"2229",67250,"HOUSTON                       ","TX ",1,100,"COMMISSION","NULL",0,"236",67250,10,2017-06-18,0,0,0,3,0,0,0,332,0,0,0,996,0,0,0,332,0,0,0,996,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,18,0.5,0.5,0.5,0.5,"less than or equal to a month",TRUE
"2230",67251,"HOUSTON                       ","TX ",1,100,"COMMISSION","NULL",0,"236",67251,49,2017-07-19,0,0,0,36,0,0,0,987.416666666667,0,0,0,35547,0,0,0,985.305555555556,0,0,0,35471,0,0,0,2.11111111111111,0,0,0,76,0,0,0,12.0555555555556,0,0,0,434,0.5,0.5,0.5,0.5,"less than or equal to 3 month",TRUE
"2231",67257,"WEST VALLEY                   ","UT ",1,100,"COMMISSION","0",0,"236",67257,243,2018-01-30,18,58,110,140,569,627.810344827586,620.445454545455,709.392857142857,10242,36413,68249,99315,569,627.810344827586,619.536363636364,708.678571428571,10242,36413,68149,99215,0,0,0.909090909090909,0.714285714285714,0,0,100,100,2.16666666666667,2.51724137931034,2.41818181818182,2.48571428571429,39,146,266,348,0.5,0.5,0.5,0.5,"more than 6 month",FALSE
"2232",67258,"WEST VALLEY                   ","UT ",1,100,"COMMISSION","0",1,"107",67258,245,2018-01-31,22,69,137,180,857.454545454545,827.980869565217,778.114452554745,811.759333333333,18864,57130.68,106601.68,146116.68,802.909090909091,808.850434782609,766.902773722628,800.392666666667,17664,55810.68,105065.68,144070.68,54.5454545454545,19.1304347826087,11.2116788321168,11.3666666666667,1200,1320,1536,2046,3.72727272727273,3.49275362318841,3.32116788321168,3.48333333333333,82,241,455,627,0.5,0.5,0.5,0.5,"more than 6 month",FALSE
"2233",67259,"GAINESVILLE                   ","VA ",1,100,"COMMISSION","NULL",1,"107",67259,241,2018-01-29,13,66,120,127,762.769230769231,806.712121212121,788.408333333333,777.582677165354,9916,53243,94609,98753,762.769230769231,806.712121212121,788.408333333333,777.582677165354,9916,53243,94609,98753,0,0,0,0,0,0,0,0,14.3076923076923,14.969696969697,14.8666666666667,14.6299212598425,186,988,1784,1858,0.307692307692308,0.430769230769231,0.461538461538462,0.45,"more than 6 month",FALSE
"2234",67260,"FRANKLIN                      ","MA ",1,100,"COMMISSION","NULL",0,"236",67260,140,2017-12-01,0,1,10,16,0,785.9,616.168,628.44625,0,785.9,6161.68,10055.14,0,785.9,616.168,628.44625,0,785.9,6161.68,10055.14,0,0,0,0,0,0,0,0,0,16,13.2,13.3125,0,16,132,213,0.5,0.5,0.5,0.5,"less than or equal to 6 month",FALSE
"2235",67267,"HOUSTON                       ","TX ",1,100,"COMMISSION","NULL",0,"236",67267,125,2017-10-04,0,0,4,13,0,0,684.9,864.498461538461,0,0,2739.6,11238.48,0,0,684.9,864.498461538461,0,0,2739.6,11238.48,0,0,0,0,0,0,0,0,0,0,14.25,13.1538461538462,0,0,57,171,0.5,0.5,0.5,0.5,"less than or equal to 6 month",FALSE
"2236",67270,"MAULDIN                       ","SC ",1,100,"COMMISSION","0",1,"107",67270,51,2017-07-21,0,0,0,33,0,0,0,884.181818181818,0,0,0,29178,0,0,0,25.7575757575758,0,0,0,850,0,0,0,858.424242424242,0,0,0,28328,0,0,0,12.1212121212121,0,0,0,400,0.5,0.5,0.5,0.5,"less than or equal to 3 month",TRUE
"2237",67276,"ELIZABETH                     ","NJ ",1,100,"COMMISSION","0",0,"236",67276,73,2017-08-12,0,0,12,62,0,0,680.166666666667,782.41935483871,0,0,8162,48510,0,0,680.166666666667,782.41935483871,0,0,8162,48510,0,0,0,0,0,0,0,0,0,0,15.0833333333333,16.3387096774194,0,0,181,1013,0.5,0.5,0.363636363636364,0.271186440677966,"less than or equal to 3 month",TRUE
"2238",67278,"ELIZABETH                     ","NJ ",1,100,"COMMISSION","0",0,"236",67278,73,2017-08-12,0,0,1,12,0,0,693,782.833333333333,0,0,693,9394,0,0,693,782.833333333333,0,0,693,9394,0,0,0,0,0,0,0,0,0,0,15,17.3333333333333,0,0,15,208,0.5,0.5,1,0.2,"less than or equal to 3 month",TRUE
"2239",67287,"LOS ANGELES                   ","CA ",1,100,"COMMISSION","NULL",0,"236",67287,81,2017-08-20,0,0,20,79,0,0,939.6,968.810126582278,0,0,18792,76536,0,0,939.6,968.810126582278,0,0,18792,76536,0,0,0,0,0,0,0,0,0,0,16.75,18.0379746835443,0,0,335,1425,0.5,0.5,0.6,0.525641025641026,"less than or equal to 3 month",TRUE
"2240",67294,"CHICAGO                       ","IL ",1,100,"COMMISSION","NULL",1,"107",67294,4,2018-01-31,4,4,4,4,712.01,712.01,712.01,712.01,2848.04,2848.04,2848.04,2848.04,712.01,712.01,712.01,712.01,2848.04,2848.04,2848.04,2848.04,0,0,0,0,0,0,0,0,12.25,12.25,12.25,12.25,49,49,49,49,0.5,0.5,0.5,0.5,"less than or equal to a month",FALSE
"2241",67295,"HOUSTON                       ","TX ",1,100,"COMMISSION","NULL",0,"236",67295,2,2017-06-02,0,0,0,2,0,0,0,552,0,0,0,1104,0,0,0,552,0,0,0,1104,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,18,0.5,0.5,0.5,0.5,"less than or equal to a month",TRUE
"2242",67297,"NEW BALTIMORE                 ","MI ",1,100,"COMMISSION","NULL",0,"236",67297,79,2017-08-18,0,0,18,78,0,0,1161,1196.28205128205,0,0,20898,93310,0,0,1161,1196.28205128205,0,0,20898,93310,0,0,0,0,0,0,0,0,0,0,15.5555555555556,16.1282051282051,0,0,280,1258,0.5,0.5,0.611111111111111,0.578947368421053,"less than or equal to 3 month",TRUE
"2243",67298,"PATERSON                      ","NJ ",1,100,"COMMISSION","NULL",0,"236",67298,190,2017-12-07,0,26,107,161,0,784.807692307692,736.177570093458,776.695652173913,0,20405,78771,125048,0,784.807692307692,736.177570093458,776.695652173913,0,20405,78771,125048,0,0,0,0,0,0,0,0,0,16.1538461538462,15.9626168224299,16.3291925465839,0,420,1708,2629,0.5,0.380952380952381,0.416666666666667,0.375838926174497,"more than 6 month",FALSE
"2244",67300,"PATERSON                      ","NJ ",1,100,"COMMISSION","NULL",0,"236",67300,184,2017-12-01,0,27,102,153,0,844.148148148148,800.196078431373,813.78431372549,0,22792,81620,124509,0,844.148148148148,800.196078431373,813.78431372549,0,22792,81620,124509,0,0,0,0,0,0,0,0,0,16.7407407407407,16.2352941176471,16.5098039215686,0,452,1656,2526,0.5,0.384615384615385,0.47,0.43046357615894,"more than 6 month",FALSE
"2245",67308,"CHESTERFIELD                  ","VA ",1,100,"COMMISSION","NULL",1,"107",67308,245,2018-01-31,30,80,170,230,700.533333333333,742.512,728.370352941177,724.004173913043,21016,59400.96,123822.96,166520.96,700.533333333333,742.512,728.370352941177,724.004173913043,21016,59400.96,123822.96,166520.96,0,0,0,0,0,0,0,0,13.3,13.1375,12.6882352941176,12.9391304347826,399,1051,2157,2976,0.517241379310345,0.516666666666667,0.522727272727273,0.528571428571429,"more than 6 month",FALSE
"2246",67310,"MARTINSBURG                   ","WV ",1,100,"COMMISSION","NULL",1,"107",67310,245,2018-01-31,31,88,173,221,868.903225806452,962,975.260115606936,984.099547511312,26936,84656,168720,217486,868.903225806452,962,975.260115606936,984.099547511312,26936,84656,168720,217486,0,0,0,0,0,0,0,0,14.741935483871,16.375,17.3815028901734,17.5113122171946,457,1441,3007,3870,0.310344827586207,0.430232558139535,0.435294117647059,0.403669724770642,"more than 6 month",FALSE
"2247",67314,"BENSALEM                      ","PA ",1,100,"COMMISSION","NULL",0,"236",67314,1,2017-12-02,0,1,1,1,0,1400,1400,1400,0,1400,1400,1400,0,1400,1400,1400,0,1400,1400,1400,0,0,0,0,0,0,0,0,0,23,23,23,0,23,23,23,0.5,0,0,0,"less than or equal to a month",FALSE
"2248",67318,"VIRGINIA BEACH                ","VA ",1,100,"COMMISSION","NULL",1,"107",67318,6,2017-08-24,0,0,3,3,0,0,888,888,0,0,2664,2664,0,0,888,888,0,0,2664,2664,0,0,0,0,0,0,0,0,0,0,15.3333333333333,15.3333333333333,0,0,46,46,0.5,0.5,0,0,"less than or equal to a month",TRUE
"2249",67320,"SNELLVILLE                    ","GA ",1,100,"COMMISSION","0",1,"107",67320,1,2017-06-13,0,0,0,1,0,0,0,980,0,0,0,980,0,0,0,980,0,0,0,980,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0.5,0.5,0.5,1,"less than or equal to a month",TRUE
"2250",67328,"BOLINGBROOK                   ","IL ",1,100,"COMMISSION","0",1,"107",67328,244,2018-01-30,21,67,139,185,2159.61904761905,2513.28358208955,2384.94604316547,2358.7,45352,168390,331507.5,436359.5,2159.61904761905,2505.37313432836,2296.45683453237,2281.4027027027,45352,167860,319207.5,422059.5,0,7.91044776119403,88.4892086330935,77.2972972972973,0,530,12300,14300,5.90476190476191,6.1044776119403,6.11510791366906,6.22702702702703,124,409,850,1152,0.5,0.5,0.5,0.5,"more than 6 month",FALSE
"2251",67329,"HOUSTON                       ","TX ",1,100,"COMMISSION","NULL",0,"236",67329,66,2017-08-05,0,0,5,55,0,0,860.1,828.296727272727,0,0,4300.5,45556.32,0,0,860.1,828.296727272727,0,0,4300.5,45556.32,0,0,0,0,0,0,0,0,0,0,14.2,13.6,0,0,71,748,0.5,0.5,0.5,0.5,"less than or equal to 3 month",TRUE
"2252",67334,"MERIDEN                       ","CT ",1,100,"COMMISSION","NULL",0,"236",67334,245,2018-01-31,17,62,126,161,880.028235294118,989.51,968.086825396825,952.797763975155,14960.48,61349.62,121978.94,153400.44,880.028235294118,989.51,968.086825396825,952.797763975155,14960.48,61349.62,121978.94,153400.44,0,0,0,0,0,0,0,0,14.7058823529412,16.0645161290323,15.4047619047619,14.8509316770186,250,996,1941,2391,0.5,0.5,0.5,0.5,"more than 6 month",FALSE
"2253",67336,"LATHROP                       ","CA ",1,100,"COMMISSION","0",0,"236",67336,184,2017-12-01,0,30,111,167,0,1081.25066666667,982.72972972973,982.102215568862,0,32437.52,109083,164011.07,0,1081.25066666667,982.72972972973,982.102215568862,0,32437.52,109083,164011.07,0,0,0,0,0,0,0,0,0,6.86666666666667,7.69369369369369,7.8622754491018,0,206,854,1313,0.5,0.714285714285714,0.754901960784314,0.8,"more than 6 month",FALSE
"2254",67340,"PROVIDENCE                    ","RI ",1,100,"COMMISSION","0",1,"107",67340,245,2018-01-31,24,79,167,224,962.916666666667,1048.63291139241,997.185628742515,997.026785714286,23110,82842,166530,223334,932.75,1026.83544303797,965.892215568862,966.473214285714,22386,81120,161304,216490,30.1666666666667,21.7974683544304,31.2934131736527,30.5535714285714,724,1722,5226,6844,14.7083333333333,16.2025316455696,16.3892215568862,16.7455357142857,353,1280,2737,3751,0.416666666666667,0.30379746835443,0.339393939393939,0.354545454545455,"more than 6 month",FALSE
"2255",67342,"GLENDORA                      ","NJ ",1,100,"COMMISSION","NULL",0,"236",67342,1,2017-06-03,0,0,0,1,0,0,0,1309,0,0,0,1309,0,0,0,1309,0,0,0,1309,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0.5,0.5,0.5,0,"less than or equal to a month",TRUE
"2256",67344,"MCDONOUGH                     ","GA ",1,100,"COMMISSION","NULL",0,"236",67344,76,2017-08-15,0,0,10,61,0,0,814,873.672131147541,0,0,8140,53294,0,0,814,873.672131147541,0,0,8140,53294,0,0,0,0,0,0,0,0,0,0,15.2,15.1475409836066,0,0,152,924,0.5,0.5,0.4,0.362068965517241,"less than or equal to 3 month",TRUE
"2257",67356,"PORT JEFFERSON STATION        ","NY ",1,100,"COMMISSION","NULL",0,"236",67356,85,2017-08-24,0,0,16,69,0,0,799.625,920.826086956522,0,0,12794,63537,0,0,799.625,920.826086956522,0,0,12794,63537,0,0,0,0,0,0,0,0,0,0,12.625,15.1159420289855,0,0,202,1043,0.5,0.5,0.733333333333333,0.484848484848485,"less than or equal to 3 month",TRUE
"2258",67360,"NORFOLK                       ","VA ",1,100,"COMMISSION","NULL",1,"107",67360,127,2017-10-06,0,0,52,96,0,0,729.423076923077,775.125,0,0,37930,74412,0,0,729.423076923077,775.125,0,0,37930,74412,0,0,0,0,0,0,0,0,0,0,15.1538461538462,15.3854166666667,0,0,788,1477,0.5,0.5,0.9375,0.68,"less than or equal to 6 month",FALSE
"2259",67364,"GRAYSON                       ","GA ",1,100,"COMMISSION","NULL",1,"107",67364,79,2017-08-18,0,0,17,78,0,0,910.882352941176,934.807692307692,0,0,15485,72915,0,0,910.882352941176,934.807692307692,0,0,15485,72915,0,0,0,0,0,0,0,0,0,0,19.1764705882353,18.5512820512821,0,0,326,1447,0.5,0.5,0.214285714285714,0.338235294117647,"less than or equal to 3 month",TRUE
"2260",67366,"BURNABY,BC,V5J1A8             ","BC ",1,100,"COMMISSION","NULL",1,"107",67366,1,2018-01-01,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,"less than or equal to a month",FALSE
"2261",67368,"NEW BALTIMORE                 ","MI ",1,100,"COMMISSION","NULL",0,"236",67368,30,2017-07-15,0,0,0,8,0,0,0,1032,0,0,0,8256,0,0,0,1032,0,0,0,8256,0,0,0,0,0,0,0,0,0,0,0,15.25,0,0,0,122,0.5,0.5,0.5,0.5,"less than or equal to a month",TRUE
"2262",67372,"TORONTO                       ","ON ",1,0,"DAILY     ","NULL",1,"107",67372,245,2018-01-31,28,70,103,147,0,0,0,0.897959183673469,0,0,0,132,0,0,0,0.897959183673469,0,0,0,132,0,0,0,0,0,0,0,0,9.32142857142857,9.2,8.24271844660194,8.09523809523809,261,644,849,1190,0.535714285714286,0.537313432835821,0.540816326530612,0.553191489361702,"more than 6 month",FALSE
"2263",67378,"MONROE                        ","NC ",1,100,"COMMISSION","NULL",0,"236",67378,45,2017-07-15,0,0,0,30,0,0,0,1220.53333333333,0,0,0,36616,0,0,0,679.4,0,0,0,20382,0,0,0,541.133333333333,0,0,0,16234,0,0,0,10.9,0,0,0,327,0.5,0.5,0.5,0.5,"less than or equal to 3 month",TRUE
"2265",67383,"ELIZABETH                     ","NJ ",1,100,"COMMISSION","NULL",0,"236",67383,9,2017-06-09,0,0,0,4,0,0,0,568.945,0,0,0,2275.78,0,0,0,568.945,0,0,0,2275.78,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,40,0.5,0.5,0.5,0.666666666666667,"less than or equal to a month",TRUE
"2266",67397,"MERIDEN                       ","CT ",1,100,"COMMISSION","NULL",0,"236",67397,225,2018-01-11,5,46,111,158,618.112,868.417826086957,958.918018018018,1008.44329113924,3090.56,39947.22,106439.9,159334.04,618.112,868.417826086957,958.918018018018,1008.44329113924,3090.56,39947.22,106439.9,159334.04,0,0,0,0,0,0,0,0,6.8,14.0434782608696,15.5405405405405,16.2911392405063,34,646,1725,2574,0.5,0.5,0.5,0.5,"more than 6 month",FALSE
"2267",67401,"CHICAGO                       ","IL ",1,100,"COMMISSION","NULL",0,"236",67401,10,2017-06-26,0,0,0,2,0,0,0,817.525,0,0,0,1635.05,0,0,0,771.705,0,0,0,1543.41,0,0,0,45.82,0,0,0,91.64,0,0,0,12,0,0,0,24,0.5,0.5,0.5,1,"less than or equal to a month",TRUE
"2268",67402,"NORTHVILLE                    ","MI ",1,100,"COMMISSION","NULL",0,"236",67402,79,2017-08-18,0,0,10,61,0,0,742.2,801.213114754098,0,0,7422,48874,0,0,851.4,947.409836065574,0,0,8514,57792,0,0,-109.2,-146.196721311475,0,0,-1092,-8918,0,0,11.7,13.4098360655738,0,0,117,818,0.5,0.5,0.4,0.457627118644068,"less than or equal to 3 month",TRUE
"2269",67405,"HUMBLE                        ","TX ",1,100,"COMMISSION","NULL",0,"236",67405,4,2017-07-08,0,0,0,4,0,0,0,1111.32,0,0,0,4445.28,0,0,0,1111.32,0,0,0,4445.28,0,0,0,0,0,0,0,0,0,0,0,13.75,0,0,0,55,0.5,0.5,0.5,0.5,"less than or equal to a month",TRUE
"2270",67408,"SPRING                        ","TX ",1,100,"COMMISSION","0",0,"236",67408,106,2017-09-14,0,0,30,78,0,0,722.4,814.153846153846,0,0,21672,63504,0,0,722.4,814.153846153846,0,0,21672,63504,0,0,0,0,0,0,0,0,0,0,12.6666666666667,14.3846153846154,0,0,380,1122,0.5,0.5,0.666666666666667,0.689189189189189,"less than or equal to 6 month",TRUE
"2271",67413,"CUMBERLAND                    ","MD ",1,100,"COMMISSION","0",0,"236",67413,1,2017-06-08,0,0,0,1,0,0,0,740,0,0,0,740,0,0,0,740,0,0,0,740,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,0.5,0.5,0.5,1,"less than or equal to a month",TRUE
"2272",67423,"FORKED RIVER                  ","NJ ",1,100,"COMMISSION","NULL",1,"107",67423,111,2017-09-19,0,0,50,109,0,0,1178.98,1246.94495412844,0,0,58949,135917,0,0,1178.98,1247.00917431193,0,0,58949,135924,0,0,0,-0.0642201834862385,0,0,0,-7,0,0,17.3,17.8623853211009,0,0,865,1947,0.5,0.5,0.46,0.44954128440367,"less than or equal to 6 month",TRUE
"2273",67427,"PHILA                         ","PA ",1,100,"COMMISSION","NULL",0,"236",67427,1,2017-08-29,0,0,1,1,0,0,976,976,0,0,976,976,0,0,976,976,0,0,976,976,0,0,0,0,0,0,0,0,0,0,8,8,0,0,8,8,0.5,0.5,0.5,0.5,"less than or equal to a month",TRUE
"2274",67429,"ALPHARETTA                    ","GA ",1,100,"COMMISSION","0",0,"236",67429,51,2017-07-21,0,0,0,29,0,0,0,568.965517241379,0,0,0,16500,0,0,0,568.965517241379,0,0,0,16500,0,0,0,0,0,0,0,0,0,0,0,3.82758620689655,0,0,0,111,0.5,0.5,0.5,0.772727272727273,"less than or equal to 3 month",TRUE
"2275",67430,"HOUSTON                       ","TX ",1,100,"COMMISSION","0",1,"107",67430,245,2018-01-31,31,82,158,212,810.032258064516,937.243902439024,906.242405063291,965.284433962264,25111,76854,143186.3,204640.3,810.032258064516,937.243902439024,894.08417721519,951.29858490566,25111,76854,141265.3,201675.3,0,0,12.1582278481013,13.9858490566038,0,0,1921,2965,9.96774193548387,12.109756097561,11.7594936708861,12.1462264150943,309,993,1858,2575,0.5,0.5,1,1,"more than 6 month",FALSE
"2276",67434,"SELMA                         ","NC ",1,100,"COMMISSION","0",0,"236",67434,245,2018-01-31,22,73,134,180,1144.7,1165.26945205479,1165.66776119403,1172.527,25183.4,85064.67,156199.48,211054.86,999.692727272727,1040.74589041096,1039.30492537313,1045.98638888889,21993.24,75974.45,139266.86,188277.55,145.007272727273,124.523561643836,126.362835820896,126.540611111111,3190.16,9090.22,16932.62,22777.31,15.2727272727273,15.986301369863,14.8731343283582,15.1444444444444,336,1167,1993,2726,0.9,0.865671641791045,0.836363636363636,0.821192052980132,"more than 6 month",FALSE
