"","Driver_ID","dr_city","dr_state","dr_contract","dr_commission","dr_paytype","dr_wkbase","dr_onduty","dr_status","tenure.in_days.","last_ride","rides_in_last_1_month","rides_in_last_3_month","rides_in_last_6_month","rides_in_last_1_year","average_total_payment_1_month.","average_total_payment_3_month.","average_total_payment_6_month.","average_total_payment_1_year.","sum_total_payment_1_month.","sum_total_payment_3_month.","sum_total_payment_6_month.","sum_total_payment_1_year.","average_standard_payment_1_month.","average_standard_payment_3_month.","average_standard_payment_6_month.","average_standard_payment_1_year.","sum_standard_payment_1_month.","sum_standard_payment_3_month.","sum_standard_payment_6_month.","sum_standard_payment_1_year.","average_non_standard_payment_1_month.","average_non_standard_payment_3_month.","average_non_standard_payment_6_month.","average_non_standard_payment_1_year.","sum_non_standard_payment_1_month.","sum_non_standard_payment_3_month.","sum_non_standard_payment_6_month.","sum_non_standard_payment_1_year.","average_jobs_1_month.","average_jobs_3_month.","average_jobs_6_month.","average_jobs_1_year.","total_jobs_1_month.","total_jobs_3_month.","total_jobs_6_month.","total_jobs_1_year.","average_satisfaction_1_month.","average_satisfaction_3_month.","average_satisfaction_6_month.","average_satisfaction_1_year.","Tenure.in_categories.","churn_status"
"776",73703,"CHESAPEAKE","VA",1,100,"COMMISSION","0",1,"107",1,2018-02-24,0,0,1,1,0,0,580,580,0,0,580,580,0,0,580,580,0,0,580,580,0,0,0,0,0,0,0,0,0,0,5,5,0,0,5,5,0.5,0.5,0,0,"less than or equal to a month",TRUE
"777",73710,"LANCASTER","PA",1,100,"COMMISSION","Not Specified",0,"236",56,2018-04-06,0,31,48,48,0,1677.09806451613,1492.305,1492.305,0,51990.04,71630.64,71630.64,0,1664.96838709677,1484.47125,1484.47125,0,51614.02,71254.62,71254.62,0,12.1296774193548,7.83375,7.83375,0,376.02,376.02,376.02,0,22.0645161290323,19.9166666666667,19.9166666666667,0,684,956,956,0.5,0.586206896551724,0.6,0.6,"less than or equal to 3 month",FALSE
"778",73747,"HOUSTON","TX",1,100,"COMMISSION","0",0,"236",29,2018-03-10,0,10,25,25,0,612,604.8,604.8,0,6120,15120,15120,0,612,604.8,604.8,0,6120,15120,15120,0,0,0,0,0,0,0,0,0,16.6,14.72,14.72,0,166,368,368,0.5,0.4,0.380952380952381,0.380952380952381,"less than or equal to a month",FALSE
"779",73753,"WETHERSFIELD","CT",1,100,"COMMISSION","0",0,"236",43,2018-03-24,0,13,25,25,0,782.153846153846,750.24,750.24,0,10168,18756,18756,0,722.923076923077,666.4,666.4,0,9398,16660,16660,0,59.2307692307692,83.84,83.84,0,770,2096,2096,0,12.7692307692308,11.72,11.72,0,166,293,293,0.5,0.384615384615385,0.4,0.4,"less than or equal to 3 month",FALSE
"780",73754,"VICTORVILLE","CA",1,100,"COMMISSION","Not Specified",0,"236",37,2018-03-17,0,16,28,28,0,454.70375,429.502142857143,429.502142857143,0,7275.26,12026.06,12026.06,0,451.90375,427.902142857143,427.902142857143,0,7230.46,11981.26,11981.26,0,2.8,1.6,1.6,0,44.8,44.8,44.8,0,6.75,6.28571428571429,6.28571428571429,0,108,176,176,0.5,0.818181818181818,0.8,0.8,"less than or equal to 3 month",FALSE
"781",73755,"VICTORVILLE","CA",1,100,"COMMISSION","Not Specified",0,"236",59,2018-03-23,0,22,45,45,0,804.860909090909,710.448444444444,710.448444444444,0,17706.94,31970.18,31970.18,0,802.897272727273,709.488444444444,709.488444444444,0,17663.74,31926.98,31926.98,0,1.96363636363636,0.96,0.96,0,43.2,43.2,43.2,0,12.9090909090909,10.9333333333333,10.9333333333333,0,284,492,492,0.5,0.888888888888889,0.888888888888889,0.888888888888889,"less than or equal to 3 month",FALSE
"782",73758,"CANTON","OH",1,100,"COMMISSION","Not Specified",0,"236",11,2018-03-17,0,9,9,9,0,937.468888888889,937.468888888889,937.468888888889,0,8437.22,8437.22,8437.22,0,931.962222222222,931.962222222222,931.962222222222,0,8387.66,8387.66,8387.66,0,5.50666666666667,5.50666666666667,5.50666666666667,0,49.56,49.56,49.56,0,10.8888888888889,10.8888888888889,10.8888888888889,0,98,98,98,0.5,0.555555555555556,0.555555555555556,0.555555555555556,"less than or equal to a month",FALSE
"783",73776,"FONTANA","CA",1,100,"COMMISSION","Not Specified",0,"236",109,2018-05-27,26,83,101,101,733.576923076923,628.790240963855,601.237128712871,601.237128712871,19073,52189.59,60724.95,60724.95,733.576923076923,624.886626506024,596.501683168317,596.501683168317,19073,51865.59,60246.67,60246.67,0,3.90361445783133,4.73544554455446,4.73544554455446,0,324,478.28,478.28,10.8076923076923,10.0361445783133,9.67326732673267,9.67326732673267,281,833,977,977,0.894736842105263,0.893939393939394,0.897435897435897,0.897435897435897,"less than or equal to 6 month",FALSE
"784",73778,"FONTANA","CA",1,100,"COMMISSION","Not Specified",0,"236",105,2018-05-27,25,79,95,95,593.7592,540.755443037975,562.074947368421,562.074947368421,14843.98,42719.68,53397.12,53397.12,593.7592,536.957974683544,556.390736842105,556.390736842105,14843.98,42419.68,52857.12,52857.12,0,3.79746835443038,5.68421052631579,5.68421052631579,0,300,540,540,9.68,8.91139240506329,9.33684210526316,9.33684210526316,242,704,887,887,0.647058823529412,0.792452830188679,0.803030303030303,0.803030303030303,"less than or equal to 6 month",FALSE
"785",73784,"PROVIDENCE","RI",1,100,"COMMISSION","Not Specified",0,"236",30,2018-03-24,0,5,7,7,0,1387,1303.57142857143,1303.57142857143,0,6935,9125,9125,0,1387,1303.57142857143,1303.57142857143,0,6935,9125,9125,0,0,0,0,0,0,0,0,0,14.8,13.7142857142857,13.7142857142857,0,74,96,96,0.5,0.5,0.5,0.5,"less than or equal to a month",FALSE
"786",73787,"DETROIT","MI",1,100,"COMMISSION","Not Specified",0,"236",37,2018-03-22,0,17,29,29,0,649.438235294118,656.299310344828,656.299310344828,0,11040.45,19032.68,19032.68,0,649.438235294118,656.299310344828,656.299310344828,0,11040.45,19032.68,19032.68,0,0,0,0,0,0,0,0,0,7.11764705882353,7,7,0,121,203,203,0.5,0.5,0.5,0.5,"less than or equal to 3 month",FALSE
"787",73805,"HOUSTON","TX",1,100,"COMMISSION","Not Specified",0,"236",1,2018-03-15,0,1,1,1,0,721.94,721.94,721.94,0,721.94,721.94,721.94,0,721.94,721.94,721.94,0,721.94,721.94,721.94,0,0,0,0,0,0,0,0,0,14,14,14,0,14,14,14,0.5,0.5,0.5,0.5,"less than or equal to a month",FALSE
"788",73839,"SALEM","MA",1,100,"COMMISSION","Not Specified",0,"236",44,2018-03-31,0,13,17,17,0,575.434615384615,593.784117647059,593.784117647059,0,7480.65,10094.33,10094.33,0,575.434615384615,593.784117647059,593.784117647059,0,7480.65,10094.33,10094.33,0,0,0,0,0,0,0,0,0,13.9230769230769,13.5882352941176,13.5882352941176,0,181,231,231,0.5,0.5,0.5,0.5,"less than or equal to 3 month",FALSE
"789",73878,"RIVERVIEW","FL",1,100,"COMMISSION","Not Specified",0,"236",18,2018-04-10,0,15,15,15,0,502.933333333333,502.933333333333,502.933333333333,0,7544,7544,7544,0,502.933333333333,502.933333333333,502.933333333333,0,7544,7544,7544,0,0,0,0,0,0,0,0,0,13.0666666666667,13.0666666666667,13.0666666666667,0,196,196,196,0.5,0.5,0.5,0.5,"less than or equal to a month",FALSE
"790",73902,"KEARNS","UT",1,100,"COMMISSION","Not Specified",0,"236",39,2018-03-29,0,8,17,17,0,695.9275,698.656470588235,698.656470588235,0,5567.42,11877.16,11877.16,0,695.9275,698.656470588235,698.656470588235,0,5567.42,11877.16,11877.16,0,0,0,0,0,0,0,0,0,11.375,11.5882352941176,11.5882352941176,0,91,197,197,0.5,0.5,0.5,0.5,"less than or equal to 3 month",FALSE
"791",73915,"HOUSTON","TX",1,100,"COMMISSION","0",1,"107",1,2018-02-26,0,0,1,1,0,0,460,460,0,0,460,460,0,0,460,460,0,0,460,460,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0.5,0.5,0.5,0.5,"less than or equal to a month",TRUE
"792",73928,"LIVONIA","MI",1,100,"COMMISSION","Not Specified",0,"236",18,2018-03-02,0,2,11,11,0,1366.91,1003.79454545455,1003.79454545455,0,2733.82,11041.74,11041.74,0,1366.91,1003.79454545455,1003.79454545455,0,2733.82,11041.74,11041.74,0,0,0,0,0,0,0,0,0,13,8.81818181818182,8.81818181818182,0,26,97,97,0.5,1,1,1,"less than or equal to a month",FALSE
"793",73962,"HIALEAH GARDENS","FL",1,100,"COMMISSION","0",0,"236",102,2018-05-17,10,54,63,63,770.2,1506.4,1433.15238095238,1433.15238095238,7702,81345.6,90288.6,90288.6,770.2,1505.28888888889,1430.6126984127,1430.6126984127,7702,81285.6,90128.6,90128.6,0,1.11111111111111,2.53968253968254,2.53968253968254,0,60,160,160,2.7,3.5,3.36507936507937,3.36507936507937,27,189,212,212,0.5,0.5,0.5,0.5,"less than or equal to 6 month",FALSE
"794",73963,"HIALEAH GARDENS","FL",1,100,"COMMISSION","0",0,"236",76,2018-04-03,0,19,20,20,0,1201.19473684211,1146.635,1146.635,0,22822.7,22932.7,22932.7,0,1201.19473684211,1146.635,1146.635,0,22822.7,22932.7,22932.7,0,0,0,0,0,0,0,0,0,3.52631578947368,3.4,3.4,0,67,68,68,0.5,0.5,0.5,0.5,"less than or equal to 3 month",FALSE
"795",73971,"HOUSTON","TX",1,100,"COMMISSION","Not Specified",0,"236",25,2018-03-22,0,6,8,8,0,853.5,842.625,842.625,0,5121,6741,6741,0,853.5,842.625,842.625,0,5121,6741,6741,0,0,0,0,0,0,0,0,0,10.6666666666667,10.625,10.625,0,64,85,85,0.5,0.5,0.5,0.5,"less than or equal to a month",FALSE
"796",74000,"HOUSTON","TX",1,100,"COMMISSION","Not Specified",1,"107",4,2018-02-26,0,0,3,3,0,0,891.793333333333,891.793333333333,0,0,2675.38,2675.38,0,0,891.793333333333,891.793333333333,0,0,2675.38,2675.38,0,0,0,0,0,0,0,0,0,0,14.3333333333333,14.3333333333333,0,0,43,43,0.5,0.5,0.5,0.5,"less than or equal to a month",TRUE
"797",74002,"DANBURY","CT",1,100,"COMMISSION","Not Specified",0,"236",11,2018-03-05,0,5,11,11,0,906.4,888.727272727273,888.727272727273,0,4532,9776,9776,0,775.2,829.090909090909,829.090909090909,0,3876,9120,9120,0,131.2,59.6363636363636,59.6363636363636,0,656,656,656,0,14.6,14.3636363636364,14.3636363636364,0,73,158,158,0.5,0.5,0.6,0.6,"less than or equal to a month",FALSE
"798",74011,"HOUSTON","TX",1,100,"COMMISSION","Not Specified",0,"236",6,2018-03-21,0,5,5,5,0,561.912,561.912,561.912,0,2809.56,2809.56,2809.56,0,561.912,561.912,561.912,0,2809.56,2809.56,2809.56,0,0,0,0,0,0,0,0,0,10.4,10.4,10.4,0,52,52,52,0.5,0.5,0.5,0.5,"less than or equal to a month",FALSE
"799",74025,"MERIDEN","CT",1,100,"COMMISSION","Not Specified",0,"236",77,2018-05-08,5,48,53,53,924.36,1199.23833333333,1141.52716981132,1141.52716981132,4621.8,57563.44,60500.94,60500.94,924.36,1199.23833333333,1141.52716981132,1141.52716981132,4621.8,57563.44,60500.94,60500.94,0,0,0,0,0,0,0,0,11.8,14.5208333333333,14.0188679245283,14.0188679245283,59,697,743,743,0.5,0.5,0.5,0.5,"less than or equal to 3 month",FALSE
"800",74026,"MERIDEN","CT",1,100,"COMMISSION","Not Specified",0,"236",87,2018-05-19,14,57,61,61,926.78,1170.42350877193,1190.61114754098,1190.61114754098,12974.92,66714.14,72627.28,72627.28,926.78,1170.42350877193,1190.61114754098,1190.61114754098,12974.92,66714.14,72627.28,72627.28,0,0,0,0,0,0,0,0,13.5714285714286,18.3333333333333,18.5573770491803,18.5573770491803,190,1045,1132,1132,0.5,0.5,0.5,0.5,"less than or equal to 3 month",FALSE
"801",74027,"MERIDEN","CT",1,100,"COMMISSION","Not Specified",0,"236",85,2018-05-19,13,55,58,58,895.923076923077,939.076,929.487586206897,929.487586206897,11647,51649.18,53910.28,53910.28,895.923076923077,939.076,929.487586206897,929.487586206897,11647,51649.18,53910.28,53910.28,0,0,0,0,0,0,0,0,13.8461538461538,14.7454545454545,14.6034482758621,14.6034482758621,180,811,847,847,0.5,0.5,0.5,0.5,"less than or equal to 3 month",FALSE
"802",74051,"RIVERVIEW","FL",1,100,"COMMISSION","Not Specified",0,"236",73,2018-04-16,0,9,13,13,0,315.444444444444,451.461538461538,451.461538461538,0,2839,5869,5869,0,315.444444444444,451.461538461538,451.461538461538,0,2839,5869,5869,0,0,0,0,0,0,0,0,0,12.2222222222222,13.0769230769231,13.0769230769231,0,110,170,170,0.5,0.5,0.5,0.5,"less than or equal to 3 month",FALSE
"803",74055,"FREMONT","CA",1,100,"COMMISSION","Not Specified",0,"236",66,2018-04-09,0,13,16,16,0,560.538461538462,541.5,541.5,0,7287,8664,8664,0,560.538461538462,541.5,541.5,0,7287,8664,8664,0,0,0,0,0,0,0,0,0,14.1538461538462,13.375,13.375,0,184,214,214,0.5,0.5,0.5,0.5,"less than or equal to 3 month",FALSE
"804",74074,"DARBY","PA",1,100,"COMMISSION","Not Specified",0,"236",3,2018-03-31,0,3,3,3,0,488,488,488,0,1464,1464,1464,0,488,488,488,0,1464,1464,1464,0,0,0,0,0,0,0,0,0,7.33333333333333,7.33333333333333,7.33333333333333,0,22,22,22,0.5,1,1,1,"less than or equal to a month",FALSE
"805",74105,"HOMESTEAD","FL",1,100,"COMMISSION","Not Specified",0,"236",19,2018-03-24,0,17,17,17,0,545.882352941176,545.882352941176,545.882352941176,0,9280,9280,9280,0,545.882352941176,545.882352941176,545.882352941176,0,9280,9280,9280,0,0,0,0,0,0,0,0,0,8,8,8,0,136,136,136,0.5,0.666666666666667,0.666666666666667,0.666666666666667,"less than or equal to a month",FALSE
"806",74106,"HOMESTEAD","FL",1,100,"COMMISSION","Not Specified",0,"236",84,2018-05-22,15,66,67,67,765.6,854.181818181818,850.089552238806,850.089552238806,11484,56376,56956,56956,765.6,854.181818181818,850.089552238806,850.089552238806,11484,56376,56956,56956,0,0,0,0,0,0,0,0,10.0666666666667,9.74242424242424,9.6865671641791,9.6865671641791,151,643,649,649,0.666666666666667,0.481481481481481,0.481481481481481,0.481481481481481,"less than or equal to 3 month",FALSE
"807",74107,"HOMESTEAD","FL",1,100,"COMMISSION","Not Specified",0,"236",76,2018-05-14,12,63,64,64,1073,924.31746031746,915.3125,915.3125,12876,58232,58580,58580,1073,924.31746031746,915.3125,915.3125,12876,58232,58580,58580,0,0,0,0,0,0,0,0,12.5833333333333,11.6507936507937,11.515625,11.515625,151,734,737,737,0.818181818181818,0.76,0.76,0.76,"less than or equal to 3 month",FALSE
"808",74109,"ABINGDON","MD",1,100,"COMMISSION","Not Specified",0,"236",71,2018-05-05,4,32,33,33,333.5,491.84375,478.333333333333,478.333333333333,1334,15739,15785,15785,333.5,484.84375,471.545454545455,471.545454545455,1334,15515,15561,15561,0,7,6.78787878787879,6.78787878787879,0,224,224,224,11.5,13.84375,13.4545454545455,13.4545454545455,46,443,444,444,0.5,0.5,0.5,0.5,"less than or equal to 3 month",FALSE
"809",74143,"BALTIMORE","MD",1,100,"COMMISSION","Not Specified",0,"236",57,2018-05-02,2,28,28,28,506,463.607142857143,463.607142857143,463.607142857143,1012,12981,12981,12981,506,433,433,433,1012,12124,12124,12124,0,30.6071428571429,30.6071428571429,30.6071428571429,0,857,857,857,10.5,11,11,11,21,308,308,308,0.5,0.5,0.5,0.5,"less than or equal to 3 month",FALSE
"810",74182,"WEST HAVEN","CT",1,100,"COMMISSION","Not Specified",0,"236",23,2018-03-28,0,10,10,10,0,824.788,824.788,824.788,0,8247.88,8247.88,8247.88,0,824.788,824.788,824.788,0,8247.88,8247.88,8247.88,0,0,0,0,0,0,0,0,0,9.9,9.9,9.9,0,99,99,99,0.5,0.888888888888889,0.888888888888889,0.888888888888889,"less than or equal to a month",FALSE
"811",74220,"NAPLES","FL",1,100,"COMMISSION","Not Specified",0,"236",20,2018-03-27,0,11,11,11,0,569.945454545454,569.945454545454,569.945454545454,0,6269.4,6269.4,6269.4,0,569.945454545454,569.945454545454,569.945454545454,0,6269.4,6269.4,6269.4,0,0,0,0,0,0,0,0,0,11.0909090909091,11.0909090909091,11.0909090909091,0,122,122,122,0.5,0.5,0.5,0.5,"less than or equal to a month",FALSE
"812",74224,"OWINGS MILLS","MD",1,100,"COMMISSION","Not Specified",0,"236",1,2018-03-10,0,1,1,1,0,414,414,414,0,414,414,414,0,414,414,414,0,414,414,414,0,0,0,0,0,0,0,0,0,17,17,17,0,17,17,17,0.5,0.5,0.5,0.5,"less than or equal to a month",FALSE
"813",74225,"OWINGS MILLS","MD",1,100,"COMMISSION","Not Specified",0,"236",1,2018-03-15,0,1,1,1,0,322,322,322,0,322,322,322,0,322,322,322,0,322,322,322,0,0,0,0,0,0,0,0,0,6,6,6,0,6,6,6,0.5,0.5,0.5,0.5,"less than or equal to a month",FALSE
"814",74239,"PARKTON","MD",1,100,"COMMISSION","Not Specified",0,"236",47,2018-04-22,0,32,32,32,0,651.1875,651.1875,651.1875,0,20838,20838,20838,0,651.1875,651.1875,651.1875,0,20838,20838,20838,0,0,0,0,0,0,0,0,0,15.25,15.25,15.25,0,488,488,488,0.5,0.5,0.5,0.5,"less than or equal to 3 month",FALSE
"815",74248,"BALTIMORE","MD",1,100,"COMMISSION","Not Specified",0,"236",56,2018-05-01,1,28,28,28,414,447.571428571429,447.571428571429,447.571428571429,414,12532,12532,12532,414,433,433,433,414,12124,12124,12124,0,14.5714285714286,14.5714285714286,14.5714285714286,0,408,408,408,9,10.75,10.75,10.75,9,301,301,301,0.5,0.5,0.5,0.5,"less than or equal to 3 month",FALSE
"816",74288,"HOUSTON","TX",1,100,"COMMISSION","0",0,"236",62,2018-05-22,5,21,21,21,873.72,830.881904761905,830.881904761905,830.881904761905,4368.6,17448.52,17448.52,17448.52,873.72,830.881904761905,830.881904761905,830.881904761905,4368.6,17448.52,17448.52,17448.52,0,0,0,0,0,0,0,0,13.2,10.8095238095238,10.8095238095238,10.8095238095238,66,227,227,227,0.5,0.5,0.5,0.5,"less than or equal to 3 month",FALSE
"817",74339,"HOUSTON","TX",1,100,"COMMISSION","Not Specified",0,"236",54,2018-05-02,1,29,29,29,607.92,746.274482758621,746.274482758621,746.274482758621,607.92,21641.96,21641.96,21641.96,7.92,725.584827586207,725.584827586207,725.584827586207,7.92,21041.96,21041.96,21041.96,600,20.6896551724138,20.6896551724138,20.6896551724138,600,600,600,600,8,12.3103448275862,12.3103448275862,12.3103448275862,8,357,357,357,0.5,0.5,0.5,0.5,"less than or equal to 3 month",FALSE
"818",74348,"HAMMOND","LA",1,100,"COMMISSION","Not Specified",0,"236",16,2018-03-28,0,10,10,10,0,754.728,754.728,754.728,0,7547.28,7547.28,7547.28,0,754.728,754.728,754.728,0,7547.28,7547.28,7547.28,0,0,0,0,0,0,0,0,0,10.4,10.4,10.4,0,104,104,104,0.5,0.5,0.5,0.5,"less than or equal to a month",FALSE
"819",74381,"HOUSTON","TX",1,100,"COMMISSION","Not Specified",0,"236",16,2018-03-30,0,8,8,8,0,811.3025,811.3025,811.3025,0,6490.42,6490.42,6490.42,0,811.3025,811.3025,811.3025,0,6490.42,6490.42,6490.42,0,0,0,0,0,0,0,0,0,13.375,13.375,13.375,0,107,107,107,0.5,0.5,0.5,0.5,"less than or equal to a month",FALSE
"820",74455,"ORLANDO","FL",1,100,"COMMISSION","Not Specified",0,"236",18,2018-04-09,0,9,9,9,0,686.095555555556,686.095555555556,686.095555555556,0,6174.86,6174.86,6174.86,0,686.095555555556,686.095555555556,686.095555555556,0,6174.86,6174.86,6174.86,0,0,0,0,0,0,0,0,0,10.6666666666667,10.6666666666667,10.6666666666667,0,96,96,96,0.5,0.5,0.5,0.5,"less than or equal to a month",FALSE
"821",74507,"MERIDEN","CT",1,100,"COMMISSION","Not Specified",0,"236",58,2018-05-19,13,39,39,39,842.307692307692,904.962564102564,904.962564102564,904.962564102564,10950,35293.54,35293.54,35293.54,842.307692307692,904.962564102564,904.962564102564,904.962564102564,10950,35293.54,35293.54,35293.54,0,0,0,0,0,0,0,0,13,13.9230769230769,13.9230769230769,13.9230769230769,169,543,543,543,0.5,0.5,0.5,0.5,"less than or equal to 3 month",FALSE
"822",74508,"MERIDEN","CT",1,100,"COMMISSION","Not Specified",0,"236",34,2018-05-12,2,3,3,3,866.3,599.166666666667,599.166666666667,599.166666666667,1732.6,1797.5,1797.5,1797.5,866.3,599.166666666667,599.166666666667,599.166666666667,1732.6,1797.5,1797.5,1797.5,0,0,0,0,0,0,0,0,13.5,9.33333333333333,9.33333333333333,9.33333333333333,27,28,28,28,0.5,0.5,0.5,0.5,"less than or equal to 3 month",FALSE
"823",74509,"BRONX","NY",1,100,"COMMISSION","Not Specified",0,"236",5,2018-03-24,0,4,4,4,0,760.025,760.025,760.025,0,3040.1,3040.1,3040.1,0,760.025,760.025,760.025,0,3040.1,3040.1,3040.1,0,0,0,0,0,0,0,0,0,17.5,17.5,17.5,0,70,70,70,0.5,0.5,0.5,0.5,"less than or equal to a month",FALSE
"824",74511,"MERIDEN","CT",1,100,"COMMISSION","Not Specified",0,"236",5,2018-03-24,0,5,5,5,0,785.56,785.56,785.56,0,3927.8,3927.8,3927.8,0,785.56,785.56,785.56,0,3927.8,3927.8,3927.8,0,0,0,0,0,0,0,0,0,16.4,16.4,16.4,0,82,82,82,0.5,0.5,0.5,0.5,"less than or equal to a month",FALSE
"825",74512,"BRONX","NY",1,100,"COMMISSION","Not Specified",0,"236",5,2018-03-24,0,4,4,4,0,1147.925,1147.925,1147.925,0,4591.7,4591.7,4591.7,0,1147.925,1147.925,1147.925,0,4591.7,4591.7,4591.7,0,0,0,0,0,0,0,0,0,17.5,17.5,17.5,0,70,70,70,0.5,0.5,0.5,0.5,"less than or equal to a month",FALSE
"826",74513,"MERIDEN","CT",1,100,"COMMISSION","Not Specified",0,"236",4,2018-03-23,0,3,3,3,0,341.733333333333,341.733333333333,341.733333333333,0,1025.2,1025.2,1025.2,0,341.733333333333,341.733333333333,341.733333333333,0,1025.2,1025.2,1025.2,0,0,0,0,0,0,0,0,0,7.66666666666667,7.66666666666667,7.66666666666667,0,23,23,23,0.5,0.5,0.5,0.5,"less than or equal to a month",FALSE
"827",74526,"HOUSTON","TX",1,100,"COMMISSION","Not Specified",0,"236",10,2018-04-27,0,5,5,5,0,810.8,810.8,810.8,0,4054,4054,4054,0,810.8,810.8,810.8,0,4054,4054,4054,0,0,0,0,0,0,0,0,0,10.2,10.2,10.2,0,51,51,51,0.5,0.5,0.5,0.5,"less than or equal to a month",FALSE
"828",74531,"MERIDEN","CT",1,100,"COMMISSION","Not Specified",0,"236",61,2018-05-19,16,46,46,46,937.94375,1006.88565217391,1006.88565217391,1006.88565217391,15007.1,46316.74,46316.74,46316.74,937.94375,1006.88565217391,1006.88565217391,1006.88565217391,15007.1,46316.74,46316.74,46316.74,0,0,0,0,0,0,0,0,13.1875,14.4130434782609,14.4130434782609,14.4130434782609,211,663,663,663,0.5,0.5,0.5,0.5,"less than or equal to 3 month",FALSE
"829",74669,"HOMESTEAD","FL",1,100,"COMMISSION","Not Specified",0,"236",53,2018-05-17,15,43,43,43,641.866666666667,747.255813953488,747.255813953488,747.255813953488,9628,32132,32132,32132,634.133333333333,744.558139534884,744.558139534884,744.558139534884,9512,32016,32016,32016,7.73333333333333,2.69767441860465,2.69767441860465,2.69767441860465,116,116,116,116,9.53333333333333,10.0232558139535,10.0232558139535,10.0232558139535,143,431,431,431,0.666666666666667,0.588235294117647,0.588235294117647,0.588235294117647,"less than or equal to 3 month",FALSE
"830",74719,"MERIDEN","CT",1,100,"COMMISSION","Not Specified",0,"236",43,2018-05-08,1,22,22,22,634.92,902.186363636364,902.186363636364,902.186363636364,634.92,19848.1,19848.1,19848.1,634.92,902.186363636364,902.186363636364,902.186363636364,634.92,19848.1,19848.1,19848.1,0,0,0,0,0,0,0,0,9,13.6818181818182,13.6818181818182,13.6818181818182,9,301,301,301,0.5,0.5,0.5,0.5,"less than or equal to 3 month",FALSE
"831",74720,"MERIDEN","CT",1,100,"COMMISSION","Not Specified",0,"236",36,2018-04-25,0,24,24,24,0,1039.48416666667,1039.48416666667,1039.48416666667,0,24947.62,24947.62,24947.62,0,1039.48416666667,1039.48416666667,1039.48416666667,0,24947.62,24947.62,24947.62,0,0,0,0,0,0,0,0,0,16,16,16,0,384,384,384,0.5,0.5,0.5,0.5,"less than or equal to 3 month",FALSE
"832",74726,"MERIDEN","CT",1,100,"COMMISSION","Not Specified",0,"236",36,2018-05-01,1,26,26,26,642.3,973.896153846154,973.896153846154,973.896153846154,642.3,25321.3,25321.3,25321.3,642.3,973.896153846154,973.896153846154,973.896153846154,642.3,25321.3,25321.3,25321.3,0,0,0,0,0,0,0,0,11,14.9615384615385,14.9615384615385,14.9615384615385,11,389,389,389,0.5,0.5,0.5,0.5,"less than or equal to 3 month",FALSE
"833",74727,"MERIDEN","CT",1,100,"COMMISSION","Not Specified",0,"236",59,2018-05-18,12,37,37,37,890.116666666667,898.592432432432,898.592432432432,898.592432432432,10681.4,33247.92,33247.92,33247.92,890.116666666667,898.592432432432,898.592432432432,898.592432432432,10681.4,33247.92,33247.92,33247.92,0,0,0,0,0,0,0,0,13.25,13.5675675675676,13.5675675675676,13.5675675675676,159,502,502,502,0.5,0.5,0.5,0.5,"less than or equal to 3 month",FALSE
"834",74741,"GREENWOOD","IN",1,100,"COMMISSION","Not Specified",0,"236",4,2018-04-21,0,4,4,4,0,817.25,817.25,817.25,0,3269,3269,3269,0,817.25,817.25,817.25,0,3269,3269,3269,0,0,0,0,0,0,0,0,0,10,10,10,0,40,40,40,0.5,0.5,0.5,0.5,"less than or equal to a month",FALSE
"835",74778,"KENT","WA",1,100,"COMMISSION","Not Specified",0,"236",45,2018-05-12,10,38,38,38,1009.048,910.91052631579,910.91052631579,910.91052631579,10090.48,34614.6,34614.6,34614.6,1009.048,910.91052631579,910.91052631579,910.91052631579,10090.48,34614.6,34614.6,34614.6,0,0,0,0,0,0,0,0,7.4,7.44736842105263,7.44736842105263,7.44736842105263,74,283,283,283,0.5,0.5,0.5,0.5,"less than or equal to 3 month",FALSE
"836",74797,"GERMANTOWN","MD",1,100,"COMMISSION","Not Specified",0,"236",30,2018-04-29,0,26,26,26,0,633.615384615385,633.615384615385,633.615384615385,0,16474,16474,16474,0,619.692307692308,619.692307692308,619.692307692308,0,16112,16112,16112,0,13.9230769230769,13.9230769230769,13.9230769230769,0,362,362,362,0,13.2307692307692,13.2307692307692,13.2307692307692,0,344,344,344,0.5,0.625,0.625,0.625,"less than or equal to a month",FALSE
"837",74829,"MERIDEN","CT",1,100,"COMMISSION","Not Specified",0,"236",1,2018-03-30,0,1,1,1,0,434.04,434.04,434.04,0,434.04,434.04,434.04,0,434.04,434.04,434.04,0,434.04,434.04,434.04,0,0,0,0,0,0,0,0,0,9,9,9,0,9,9,9,0.5,0.5,0.5,0.5,"less than or equal to a month",FALSE
"838",74830,"YORK","PA",1,100,"COMMISSION","Not Specified",0,"236",1,2018-04-21,0,1,1,1,0,644,644,644,0,644,644,644,0,644,644,644,0,644,644,644,0,0,0,0,0,0,0,0,0,13,13,13,0,13,13,13,0.5,0.5,0.5,0.5,"less than or equal to a month",FALSE
"839",74835,"SEWELL","NJ",1,100,"COMMISSION","Not Specified",0,"236",43,2018-05-11,8,30,30,30,753.75,702.5,702.5,702.5,6030,21075,21075,21075,753.75,702.5,702.5,702.5,6030,21075,21075,21075,0,0,0,0,0,0,0,0,17.125,15.1333333333333,15.1333333333333,15.1333333333333,137,454,454,454,0.571428571428571,0.555555555555556,0.555555555555556,0.555555555555556,"less than or equal to 3 month",FALSE
