"","Driver_ID","dr_city","dr_state","dr_contract","dr_commission","dr_paytype","dr_wkbase","dr_onduty","dr_status","tenure.in_days.","last_ride","rides_in_last_1_month","rides_in_last_3_month","rides_in_last_6_month","rides_in_last_1_year","average_total_payment_1_month.","average_total_payment_3_month.","average_total_payment_6_month.","average_total_payment_1_year.","sum_total_payment_1_month.","sum_total_payment_3_month.","sum_total_payment_6_month.","sum_total_payment_1_year.","average_standard_payment_1_month.","average_standard_payment_3_month.","average_standard_payment_6_month.","average_standard_payment_1_year.","sum_standard_payment_1_month.","sum_standard_payment_3_month.","sum_standard_payment_6_month.","sum_standard_payment_1_year.","average_non_standard_payment_1_month.","average_non_standard_payment_3_month.","average_non_standard_payment_6_month.","average_non_standard_payment_1_year.","sum_non_standard_payment_1_month.","sum_non_standard_payment_3_month.","sum_non_standard_payment_6_month.","sum_non_standard_payment_1_year.","average_jobs_1_month.","average_jobs_3_month.","average_jobs_6_month.","average_jobs_1_year.","total_jobs_1_month.","total_jobs_3_month.","total_jobs_6_month.","total_jobs_1_year.","average_satisfaction_1_month.","average_satisfaction_3_month.","average_satisfaction_6_month.","average_satisfaction_1_year.","Tenure.in_categories."
"458",57987,"CAPE CORAL                    ","FL ",1,100,"COMMISSION","0",0,236,79,"2017-08-18",0,0,0,37,0,0,0,871.824324324324,0,0,0,32257.5,0,0,0,871.824324324324,0,0,0,32257.5,0,0,0,0,0,0,0,0,0,0,0,15.027027027027,0,0,0,556,0.5,0.5,0.5,0.416666666666667,"less than or equal to 3 month"
"459",57994,"FREMONT                       ","CA ",1,100,"COMMISSION","NULL",1,107,79,"2018-04-22",0,2,5,5,0,562.5,611.022,611.022,0,1125,3055.11,3055.11,0,562.5,611.022,611.022,0,1125,3055.11,3055.11,0,0,0,0,0,0,0,0,0,14.5,14.4,14.4,0,29,72,72,0.5,0.5,0.5,0.5,"less than or equal to 3 month"
"460",58007,"N. LAS VEGAS                  ","NV ",1,100,"COMMISSION","NULL",0,236,80,"2017-08-19",0,0,0,75,0,0,0,846.96,0,0,0,63522,0,0,0,846.96,0,0,0,63522,0,0,0,0,0,0,0,0,0,0,0,14.4266666666667,0,0,0,1082,0.5,0.5,0.5,0.561643835616438,"less than or equal to 3 month"
"461",58009,"DELANO                        ","CA ",1,100,"COMMISSION","0",0,236,7,"2017-06-07",0,0,0,5,0,0,0,2646.6,0,0,0,13233,0,0,0,2601.6,0,0,0,13008,0,0,0,45,0,0,0,225,0,0,0,5.6,0,0,0,28,0.5,0.5,0.5,0.5,"less than or equal to a month"
"462",58013,"CANTON                        ","OH ",1,100,"COMMISSION","0",0,236,1,"2017-06-10",0,0,0,1,0,0,0,700.28,0,0,0,700.28,0,0,0,700.28,0,0,0,700.28,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,0.5,0.5,0.5,0.5,"less than or equal to a month"
"463",58027,"VANCOUVER                     ","WA ",1,100,"COMMISSION","0",0,236,347,"2018-05-13",7,52,93,276,1508.83428571429,1516.01538461538,1464.63698924731,1383.73971014493,10561.84,78832.8,136211.24,381912.16,1508.83428571429,1516.01538461538,1461.25204301075,1351.76007246377,10561.84,78832.8,135896.44,373085.78,0,0,3.38494623655914,31.9796376811594,0,0,314.8,8826.38,8.71428571428571,8.09615384615385,7.64516129032258,8.91304347826087,61,421,711,2460,0.857142857142857,0.804347826086957,0.808219178082192,0.805825242718447,"more than 6 month"
"464",58038,"FREEHOLD                      ","NJ ",1,100,"COMMISSION","NULL",1,107,363,"2018-05-29",29,87,145,303,1205.44827586207,1025.7816091954,930.903448275862,959.577557755776,34958,89243,134981,290752,1157.65517241379,1009.85057471264,921.344827586207,954.749174917492,33572,87857,133595,289289,47.7931034482759,15.9310344827586,9.55862068965517,4.82838283828383,1386,1386,1386,1463,21.7586206896552,19.9540229885057,17.8758620689655,17.3861386138614,631,1736,2592,5268,0.482758620689655,0.583333333333333,0.602836879432624,0.540268456375839,"more than 6 month"
"465",58040,"ORLANDO                       ","FL ",1,100,"COMMISSION","0",1,107,363,"2018-05-29",20,64,110,278,718.903,734.8903125,741.527636363636,738.474532374101,14378.06,47032.98,81568.04,205295.92,718.903,723.2734375,734.768727272727,723.489352517986,14378.06,46289.5,80824.56,201130.04,0,11.616875,6.75890909090909,14.9851798561151,0,743.48,743.48,4165.88,8.05,9.046875,9.61818181818182,10,161,579,1058,2780,1,0.829787234042553,0.839080459770115,0.834042553191489,"more than 6 month"
"466",58054,"MESA                          ","AZ ",1,100,"COMMISSION","0",1,107,363,"2018-05-29",17,66,100,293,346.495882352941,529.519242424242,652.9765,842.692969283276,5890.43,34948.27,65297.65,246909.04,346.495882352941,518.92803030303,645.9863,835.91542662116,5890.43,34249.25,64598.63,244923.22,0,10.5912121212121,6.9902,6.77754266211604,0,699.02,699.02,1985.82,3.58823529411765,6.06060606060606,6.41,7.50170648464164,61,400,641,2198,1,0.868421052631579,0.827586206896552,0.821428571428571,"more than 6 month"
"467",58056,"FREMONT                       ","CA ",1,100,"COMMISSION","NULL",1,107,6,"2018-02-10",0,0,3,3,0,0,511.663333333333,511.663333333333,0,0,1534.99,1534.99,0,0,511.663333333333,511.663333333333,0,0,1534.99,1534.99,0,0,0,0,0,0,0,0,0,0,14,14,0,0,42,42,0.5,0.5,0.5,0.5,"less than or equal to a month"
"468",58069,"WALNUTPORT                    ","PA ",1,100,"COMMISSION","0",1,107,363,"2018-05-29",29,87,141,302,731.379310344828,662.367816091954,631.106382978723,722.53642384106,21210,57626,88986,218206,731.379310344828,662.367816091954,631.106382978723,722.53642384106,21210,57626,88986,218206,0,0,0,0,0,0,0,0,14.4827586206897,14.3333333333333,13.1631205673759,13.9437086092715,420,1247,1856,4211,0.517241379310345,0.609195402298851,0.539568345323741,0.518518518518518,"more than 6 month"
"469",58076,"HIALEAH                       ","FL ",1,100,"COMMISSION","NULL",1,107,193,"2018-05-29",22,65,105,132,796.039545454545,901.824153846154,897.232476190476,866.03196969697,17512.87,58618.57,94209.41,114316.22,780.221363636364,896.470307692308,889.451523809524,859.842575757576,17164.87,58270.57,93392.41,113499.22,15.8181818181818,5.35384615384615,7.78095238095238,6.18939393939394,348,348,817,817,3.22727272727273,3.52307692307692,4.03809523809524,3.93939393939394,71,229,424,520,0.5,0.5,0.5,0.5,"more than 6 month"
"470",58086,"ALLENTOWN                     ","PA ",1,100,"COMMISSION","0",1,107,284,"2018-05-29",26,85,144,277,842.692307692308,835.058823529412,799.166666666667,858.321299638989,21910,70980,115080,237755,842.692307692308,835.058823529412,799.166666666667,858.321299638989,21910,70980,115080,237755,0,0,0,0,0,0,0,0,18.3846153846154,17.9411764705882,16.2569444444444,16.7400722021661,478,1525,2341,4637,0.478260869565217,0.487179487179487,0.574626865671642,0.539923954372624,"more than 6 month"
"471",58102,"BURNSVILLE                    ","MN ",1,100,"COMMISSION","0",1,107,334,"2018-05-04",1,28,54,128,1288.78,1218.19607142857,1163.95944444444,1030.724453125,1288.78,34109.49,62853.81,131932.73,1288.78,1213.93892857143,1161.75203703704,1029.793203125,1288.78,33990.29,62734.61,131813.53,0,4.25714285714286,2.20740740740741,0.93125,0,119.2,119.2,119.2,13,7.67857142857143,7.48148148148148,6.7109375,13,215,404,859,0.5,0.909090909090909,0.857142857142857,0.886792452830189,"more than 6 month"
"472",58111,"BROCKTON                      ","MA ",1,100,"COMMISSION","0",1,107,363,"2018-05-29",20,58,70,186,958.6,995.379310344828,977.457142857143,974.000537634409,19172,57732,68422,181164.1,881.4,907.758620689655,888.085714285714,927.204838709677,17628,52650,62166,172460.1,77.2,87.6206896551724,89.3714285714286,46.7956989247312,1544,5082,6256,8704,15.55,15.8275862068966,15.3428571428571,15.005376344086,311,918,1074,2791,0.526315789473684,0.509090909090909,0.553846153846154,0.445086705202312,"more than 6 month"
"473",58112,"BROCKTON                      ","MA ",1,100,"COMMISSION","0",1,107,62,"2018-05-17",6,17,17,17,1040,923.529411764706,923.529411764706,923.529411764706,6240,15700,15700,15700,1040,899.294117647059,899.294117647059,899.294117647059,6240,15288,15288,15288,0,24.2352941176471,24.2352941176471,24.2352941176471,0,412,412,412,11.6666666666667,14.2941176470588,14.2941176470588,14.2941176470588,70,243,243,243,0.5,0.714285714285714,0.714285714285714,0.714285714285714,"less than or equal to 3 month"
"474",58125,"JERSEY CITY                   ","NJ ",1,100,"COMMISSION","NULL",0,236,297,"2018-03-24",0,12,57,242,0,968.916666666667,892.815789473684,957.382231404959,0,11627,50890.5,231686.5,0,968.916666666667,892.815789473684,957.382231404959,0,11627,50890.5,231686.5,0,0,0,0,0,0,0,0,0,17.5,14.8771929824561,15.7520661157025,0,210,848,3812,0.5,0.666666666666667,0.642857142857143,0.539748953974895,"more than 6 month"
"475",58140,"WINCHESTER                    ","VA ",1,100,"COMMISSION","NULL",0,236,216,"2018-01-02",0,0,1,195,0,0,370,580.615384615385,0,0,370,113220,0,0,370,580.615384615385,0,0,370,113220,0,0,0,0,0,0,0,0,0,0,8,9.92820512820513,0,0,8,1936,0.5,0.5,1,0.726775956284153,"more than 6 month"
"476",58147,"BURNSVILLE                    ","MN ",1,100,"COMMISSION","0",1,107,359,"2018-05-25",9,33,56,171,880.6,866.549696969697,1341.5125,1296.30298245614,7925.4,28596.14,75124.7,221667.81,880.6,866.549696969697,1333.40857142857,1285.09046783626,7925.4,28596.14,74670.88,219750.47,0,0,8.10392857142857,11.212514619883,0,0,453.82,1917.34,5.11111111111111,5.75757575757576,6.33928571428571,5.58479532163743,46,190,355,955,1,1,0.888888888888889,0.863636363636364,"more than 6 month"
"477",58184,"PENSACOLA                     ","FL ",1,100,"COMMISSION","NULL",1,107,363,"2018-05-29",24,76,126,300,672,680.842105263158,707.333333333333,760.76,16128,51744,89124,228228,672,680.842105263158,707.333333333333,760.76,16128,51744,89124,228228,0,0,0,0,0,0,0,0,9.16666666666667,9.23684210526316,9.65079365079365,10.3166666666667,220,702,1216,3095,0.826086956521739,0.802816901408451,0.808333333333333,0.746575342465753,"more than 6 month"
"478",58194,"SALT LAKE CITY                ","UT ",1,100,"COMMISSION","NULL",1,107,363,"2018-05-29",25,83,137,325,6485.0172,4519.98421686747,3927.36620437956,2936.97932307692,162125.43,375158.69,538049.17,954518.28,5544.5716,3844.05048192771,3379.7701459854,2576.88449230769,138614.29,319056.19,463028.51,837487.46,940.4456,675.933734939759,547.596058394161,360.094830769231,23511.14,56102.5,75020.66,117030.82,22.44,19.0481927710843,17.2116788321168,14.4923076923077,561,1581,2358,4710,0.909090909090909,0.928571428571429,0.923076923076923,0.884297520661157,"more than 6 month"
"479",58200,"NEW BALTIMORE                 ","MI ",1,100,"COMMISSION","0",0,236,79,"2017-08-18",0,0,0,75,0,0,0,1189.09333333333,0,0,0,89182,0,0,0,1189.09333333333,0,0,0,89182,0,0,0,0,0,0,0,0,0,0,0,16.9866666666667,0,0,0,1274,0.5,0.5,0.5,0.413333333333333,"less than or equal to 3 month"
"480",58228,"CHATTANOOGA                   ","TN ",1,100,"COMMISSION","NULL",0,236,1,"2017-06-18",0,0,0,1,0,0,0,546,0,0,0,546,0,0,0,546,0,0,0,546,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0.5,0.5,0.5,1,"less than or equal to a month"
"481",58229,"CHATTANOOGA                   ","TN ",1,100,"COMMISSION","NULL",1,107,281,"2018-04-29",0,2,3,6,0,546,494,637,0,1092,1482,3822,0,546,494,637,0,1092,1482,3822,0,0,0,0,0,0,0,0,0,10.5,8.66666666666667,10.3333333333333,0,21,26,62,0.5,0.5,0.666666666666667,0.5,"more than 6 month"
"482",58230,"ROSELLE                       ","NJ ",1,100,"COMMISSION","0",0,236,1,"2017-07-07",0,0,0,1,0,0,0,130,0,0,0,130,0,0,0,130,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.5,0.5,0.5,0.5,"less than or equal to a month"
"483",58245,"PICKERINGTON                  ","OH ",1,100,"COMMISSION","0",1,107,363,"2018-05-29",26,77,127,276,2676.27076923077,2073.74675324675,1966.81826771654,1700.75239130435,69583.04,159678.5,249785.92,469407.66,2670.32615384615,2056.08363636364,1938.72330708661,1682.91231884058,69428.48,158318.44,246217.86,464483.8,5.94461538461538,17.6631168831169,28.0949606299213,17.8400724637681,154.56,1360.06,3568.06,4923.86,24.7692307692308,17.6883116883117,16.6692913385827,15.5869565217391,644,1362,2117,4302,0.75,0.777777777777778,0.728813559322034,0.708333333333333,"more than 6 month"
"484",58248,"MIAMI                         ","FL ",1,100,"COMMISSION","0",0,236,79,"2017-12-20",0,0,0,40,0,0,0,1064.15525,0,0,0,42566.21,0,0,0,1062.56475,0,0,0,42502.59,0,0,0,1.5905,0,0,0,63.62,0,0,0,11.7,0,0,0,468,0.5,0.5,0.5,0.458333333333333,"less than or equal to 3 month"
"485",58263,"AURORA                        ","IL ",1,100,"COMMISSION","0",1,107,363,"2018-05-29",24,61,113,261,549.429166666667,484.605737704918,479.139380530973,489.070114942529,13186.3,29560.95,54142.75,127647.3,467.470833333333,442.383606557377,452.56814159292,469.767816091954,11219.3,26985.4,51140.2,122609.4,81.9583333333333,42.222131147541,26.5712389380531,19.3022988505747,1967,2575.55,3002.55,5037.9,14.0833333333333,13.4918032786885,13.8141592920354,13.9080459770115,338,823,1561,3630,0.5,0.5,0.5,0.5,"more than 6 month"
"486",58269,"COCONUT CREEK                 ","FL ",1,100,"COMMISSION","0",0,236,14,"2017-06-15",0,0,0,3,0,0,0,943,0,0,0,2829,0,0,0,943,0,0,0,2829,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,48,0.5,0.5,0.5,0.666666666666667,"less than or equal to a month"
"487",58273,"LONDON                        ","ON ",1,0,"DAILY     ","0",0,236,345,"2018-05-11",11,69,126,333,0,5.39130434782609,3.65079365079365,5.36936936936937,0,372,460,1788,0,5.39130434782609,3.65079365079365,5.36936936936937,0,372,460,1788,0,0,0,0,0,0,0,0,8.54545454545454,7.55072463768116,7.55555555555556,6.83783783783784,94,521,952,2277,0.909090909090909,0.805970149253731,0.801652892561983,0.745980707395498,"more than 6 month"
"488",58283,"BRONX                         ","NY ",1,100,"COMMISSION","0",1,107,1,"2017-11-20",0,0,0,1,0,0,0,128,0,0,0,128,0,0,0,128,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0.5,0.5,0.5,0.5,"less than or equal to a month"
"489",58284,"BROOKLYN                      ","NY ",1,100,"COMMISSION","NULL",1,107,1,"2017-12-05",0,0,0,1,0,0,0,885.7,0,0,0,885.7,0,0,0,885.7,0,0,0,885.7,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,0.5,0.5,0.5,1,"less than or equal to a month"
"490",58292,"LOS ANGELES                   ","CA ",1,100,"COMMISSION","NULL",0,236,15,"2017-06-17",0,0,0,2,0,0,0,580.5,0,0,0,1161,0,0,0,580.5,0,0,0,1161,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,30,0.5,0.5,0.5,0.5,"less than or equal to a month"
"491",58299,"UNION CITY                    ","NJ ",1,100,"COMMISSION","NULL",1,107,363,"2018-05-29",26,81,137,330,1155,1022.86419753086,971.773722627737,914.783333333333,30030,82852,133133,301878.5,1143.15384615385,1012.40740740741,965.591240875912,912.216666666667,29722,82005,132286,301031.5,11.8461538461538,10.4567901234568,6.18248175182482,2.56666666666667,308,847,847,847,20.1538461538462,19.1481481481481,17.6569343065693,17.6363636363636,524,1551,2419,5820,0.538461538461538,0.556962025316456,0.585185185185185,0.530864197530864,"more than 6 month"
"492",58309,"ENGLEWOOD                     ","NJ ",1,100,"COMMISSION","NULL",1,107,167,"2018-05-25",7,7,11,16,1210.98285714286,1210.98285714286,1101.81090909091,961.09875,8476.88,8476.88,12119.92,15377.58,1201.84,1201.84,1095.99272727273,957.09875,8412.88,8412.88,12055.92,15313.58,9.14285714285714,9.14285714285714,5.81818181818182,4,64,64,64,64,16.4285714285714,16.4285714285714,16.2727272727273,14.5625,115,115,179,233,0.4,0.4,0.375,0.384615384615385,"less than or equal to 6 month"
"493",58315,"WOODLAND                      ","CA ",1,100,"COMMISSION","0",0,236,166,"2018-01-13",0,0,3,10,0,0,793.08,699.724,0,0,2379.24,6997.24,0,0,793.08,699.724,0,0,2379.24,6997.24,0,0,0,0,0,0,0,0,0,0,13.6666666666667,11,0,0,41,110,0.5,0.5,0.5,1,"less than or equal to 6 month"
"494",58321,"AMARILLO                      ","TX ",1,100,"COMMISSION","0",1,107,3,"2018-05-18",2,2,2,2,1067,1067,1067,1067,2134,2134,2134,2134,1067,1067,1067,1067,2134,2134,2134,2134,0,0,0,0,0,0,0,0,4,4,4,4,8,8,8,8,0.5,0.5,0.5,0.5,"less than or equal to a month"
"495",58325,"BRAMPTON                      ","ON ",1,0,"DAILY     ","NULL",0,236,86,"2017-08-25",0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.84615384615385,0,0,0,115,0.5,0.5,0.5,0.5,"less than or equal to 3 month"
"496",58326,"NEW YORK                      ","NY ",1,100,"COMMISSION","NULL",1,107,362,"2018-05-29",19,51,79,97,881.228421052632,818.251176470588,737.630886075949,700.842474226804,16743.34,41730.81,58272.84,67981.72,872.807368421053,815.113921568627,733.02835443038,696.834226804124,16583.34,41570.81,57909.24,67592.92,8.42105263157895,3.13725490196078,4.60253164556962,4.00824742268041,160,160,363.6,388.8,13,12.3137254901961,11.0632911392405,10.5773195876289,247,628,874,1026,0.7,0.757575757575758,0.686274509803922,0.666666666666667,"more than 6 month"
"497",58332,"HOUSTON                       ","TX ",1,100,"COMMISSION","NULL",0,236,38,"2017-07-12",0,0,0,20,0,0,0,470.233,0,0,0,9404.66,0,0,0,470.233,0,0,0,9404.66,0,0,0,0,0,0,0,0,0,0,0,8.4,0,0,0,168,0.5,0.5,0.5,0.5,"less than or equal to 3 month"
"498",58357,"WARREN                        ","OH ",1,100,"COMMISSION","NULL",1,107,317,"2018-04-15",0,22,48,99,0,616.915454545455,603.061041666667,587.075252525252,0,13572.14,28946.93,58120.45,0,615.097272727273,595.811041666667,574.383333333333,0,13532.14,28598.93,56863.95,0,1.81818181818182,7.25,12.6919191919192,0,40,348,1256.5,0,15.2272727272727,14.2083333333333,14.2727272727273,0,335,682,1413,0.5,0.5,0.5,0.5,"more than 6 month"
"499",58358,"WARREN                        ","OH ",1,100,"COMMISSION","NULL",1,107,360,"2018-05-26",4,17,17,123,550.07,555.53,555.53,638.833333333333,2200.28,9444.01,9444.01,78576.5,550.07,555.53,555.53,618.48512195122,2200.28,9444.01,9444.01,76073.67,0,0,0,20.3482113821138,0,0,0,2502.83,12.5,11.7058823529412,11.7058823529412,14.2439024390244,50,199,199,1752,0.5,0.5,0.5,0.5,"more than 6 month"
"500",58359,"NEW BRITAIN                   ","CT ",1,100,"COMMISSION","0",0,236,2,"2017-06-02",0,0,0,2,0,0,0,777,0,0,0,1554,0,0,0,777,0,0,0,1554,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,26,0.5,0.5,0.5,0.5,"less than or equal to a month"
"501",58361,"NEW BRITAIN                   ","CT ",1,100,"COMMISSION","NULL",0,236,2,"2017-06-02",0,0,0,2,0,0,0,833,0,0,0,1666,0,0,0,833,0,0,0,1666,0,0,0,0,0,0,0,0,0,0,0,15.5,0,0,0,31,0.5,0.5,0.5,0.5,"less than or equal to a month"
"502",58366,"ORLEANS                       ","ON ",1,0,"DAILY     ","NULL",1,107,363,"2018-05-29",28,87,144,352,0,7.2183908045977,6.38888888888889,3.95454545454545,0,628,920,1392,0,7.2183908045977,6.38888888888889,3.95454545454545,0,628,920,1392,0,0,0,0,0,0,0,0,10.0357142857143,9.42528735632184,8.99305555555556,8.92897727272727,281,820,1295,3143,0.925925925925926,0.917647058823529,0.908450704225352,0.818443804034582,"more than 6 month"
"503",58392,"HEMPSTEAD                     ","NY ",1,100,"COMMISSION","NULL",1,107,363,"2018-05-29",26,82,123,277,1439.26923076923,1225.41463414634,1138.71544715447,1244.10469314079,37421,100484,140062,344617,1155,1087.39024390244,1046.69918699187,1203.24548736462,30030,89166,128744,333299,284.269230769231,138.024390243902,92.0162601626016,40.8592057761733,7391,11318,11318,11318,22.5,20.6707317073171,18.8373983739837,19.6895306859206,585,1695,2317,5454,0.346153846153846,0.506172839506173,0.590163934426229,0.549090909090909,"more than 6 month"
"504",58406,"CORONA                        ","CA ",1,100,"COMMISSION","NULL",0,236,67,"2017-08-20",0,0,0,22,0,0,0,729.818181818182,0,0,0,16056,0,0,0,729.818181818182,0,0,0,16056,0,0,0,0,0,0,0,0,0,0,0,12.7727272727273,0,0,0,281,0.5,0.5,0.5,0.444444444444444,"less than or equal to 3 month"
"505",58412,"RICHMOND HILL                 ","NY ",1,100,"COMMISSION","0",1,107,363,"2018-05-29",22,67,112,296,1032.5,950.432835820896,921.25,968.006756756757,22715,63679,103180,286530,994,937.791044776119,913.6875,965.101351351351,21868,62832,102333,285670,38.5,12.6417910447761,7.5625,2.90540540540541,847,847,847,860,19.6363636363636,18.4776119402985,17.0267857142857,17.8310810810811,432,1238,1907,5278,0.590909090909091,0.615384615384615,0.636363636363636,0.527586206896552,"more than 6 month"
"506",58431,"RICHMOND HILL                 ","NY ",1,100,"COMMISSION","0",1,107,363,"2018-05-29",22,70,115,282,1158.5,1106.6,1032.46956521739,1111.58510638298,25487,77462,118734,313467,1092,1053.8,1000.33043478261,1098.47872340426,24024,73766,115038,309771,66.5,52.8,32.1391304347826,13.1063829787234,1463,3696,3696,3696,21.4090909090909,19.8428571428571,18.3565217391304,19.2163120567376,471,1389,2111,5419,0.727272727272727,0.652173913043478,0.675675675675676,0.557971014492754,"more than 6 month"
"507",58448,"CONYERS                       ","GA ",1,100,"COMMISSION","NULL",1,107,335,"2018-05-29",27,79,127,246,1432.32703703704,1338.41303797468,1358.98905511811,1268.95357723577,38672.83,105734.63,172591.61,312162.58,1310.02,1274.86303797468,1306.32212598425,1237.26849593496,35370.54,100714.18,165902.91,304368.05,122.307037037037,63.55,52.6669291338583,31.685081300813,3302.29,5020.45,6688.7,7794.53,19.5925925925926,15.3291139240506,15.6771653543307,12.9430894308943,529,1211,1991,3184,0.833333333333333,0.888888888888889,0.774193548387097,0.738461538461539,"more than 6 month"
"508",58449,"NEW YORK                      ","NY ",1,100,"COMMISSION","NULL",1,107,166,"2017-12-05",0,0,0,6,0,0,0,453.71,0,0,0,2722.26,0,0,0,453.71,0,0,0,2722.26,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,42,0.5,0.5,0.5,0.2,"less than or equal to 6 month"
"509",58455,"DAYTON                        ","TX ",1,100,"COMMISSION","0",0,236,142,"2017-10-20",0,0,0,31,0,0,0,958.161290322581,0,0,0,29703,0,0,0,947.322580645161,0,0,0,29367,0,0,0,10.8387096774194,0,0,0,336,0,0,0,12.8064516129032,0,0,0,397,0.5,0.5,0.5,0.666666666666667,"less than or equal to 6 month"
"510",58473,"CANYON COUNTRY                ","CA ",1,100,"COMMISSION","0",0,236,82,"2017-08-21",0,0,0,42,0,0,0,780.452380952381,0,0,0,32779,0,0,0,780.452380952381,0,0,0,32779,0,0,0,0,0,0,0,0,0,0,0,13.2619047619048,0,0,0,557,0.5,0.5,0.5,0.638888888888889,"less than or equal to 3 month"
"511",58475,"FRESNO                        ","CA ",1,100,"COMMISSION","NULL",0,236,41,"2017-08-18",0,0,0,19,0,0,0,618,0,0,0,11742,0,0,0,618,0,0,0,11742,0,0,0,0,0,0,0,0,0,0,0,10.6842105263158,0,0,0,203,0.5,0.5,0.5,0.666666666666667,"less than or equal to 3 month"
